Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
diquark,OpenAlex,diquark,OpenAIRE,1.0,1,1,1,1.0
cooper pair,OpenAlex,cooper pair,OpenAIRE,1.0,1,1,1,1.0
green chemistry,OpenAlex,green chemistry metrics,OpenAIRE,0.8991448859915386,3,2,2,0.6666666666666666
implant dentistry,OpenAIRE,dental implant,OpenAlex,0.9999999932031192,1,1,1,1.0
dental implant,OpenAIRE,dental implant,OpenAlex,1.0,1,1,1,1.0
dental alloys,OpenAIRE,dental prosthesis,OpenAlex,0.7763124450567406,1,1,1,1.0
"dental prosthesis, implant-supported",OpenAIRE,dental prosthesis,OpenAlex,0.7552361090916987,1,1,1,1.0
dental restoration failure,OpenAIRE,dental prosthesis,OpenAlex,0.763449479084383,1,1,1,1.0
dental implants,OpenAIRE,dental prosthesis,OpenAlex,0.999999989320822,1,1,1,1.0
dental prosthesis,OpenAIRE,dental prosthesis,OpenAlex,1.0,1,1,1,1.0
dental prosthesis,OpenAlex,dental restoration failure,OpenAIRE,0.763449479084383,1,1,1,1.0
dental implant,OpenAlex,dental implant,OpenAIRE,1.0,1,1,1,1.0
dental prosthesis,OpenAlex,dental implants,OpenAIRE,0.999999989320822,1,1,1,1.0
dental implant,OpenAlex,implant dentistry,OpenAIRE,0.9999999932031192,1,1,1,1.0
dental prosthesis,OpenAlex,dental prosthesis,OpenAIRE,1.0,1,1,1,1.0
dental prosthesis,OpenAlex,"dental prosthesis, implant-supported",OpenAIRE,0.7552361090916987,1,1,1,1.0
dental prosthesis,OpenAlex,dental alloys,OpenAIRE,0.7763124450567406,1,1,1,1.0
multiprotocol label switching,OpenAIRE,multiprotocol label switching,OpenAlex,1.0,1,1,1,1.0
open shortest path first,OpenAIRE,open shortest path first,OpenAlex,1.0,1,1,1,1.0
constrained shortest path first,OpenAIRE,constrained shortest path first,OpenAlex,1.0,2,2,2,1.0
open shortest path first,OpenAlex,open shortest path first,OpenAIRE,1.0,1,1,1,1.0
multiprotocol label switching,OpenAlex,multiprotocol label switching,OpenAIRE,1.0,1,1,1,1.0
constrained shortest path first,OpenAlex,constrained shortest path first,OpenAIRE,1.0,2,2,2,1.0
img,OpenAIRE,img,OpenAlex,1.0,1,1,1,1.0
img,OpenAlex,img,OpenAIRE,1.0,1,1,1,1.0
open format,OpenAIRE,open standard,OpenAlex,0.8757344137838402,1,1,1,1.0
open standard,OpenAlex,open format,OpenAIRE,0.8757344137838402,1,1,1,1.0
reservoir effect,OpenAIRE,quaternary,OpenAlex,0.5920532352115195,1,1,1,1.0
quaternary,OpenAlex,reservoir effect,OpenAIRE,0.5920532352115195,1,1,1,1.0
photochromism,OpenAIRE,photochromism,OpenAlex,1.0,1,1,1,1.0
photochromism,OpenAlex,photochromism,OpenAIRE,1.0,1,1,1,1.0
archaeological theory,OpenAIRE,archaeological evidence,OpenAlex,0.8022584877791294,1,1,1,1.0
archaeological evidence,OpenAlex,archaeological theory,OpenAIRE,0.8022584877791294,1,1,1,1.0
superman,OpenAIRE,superman,OpenAlex,1.0,1,1,1,1.0
superman,OpenAlex,superman,OpenAIRE,1.0,1,1,1,1.0
actividades escolares,OpenAIRE,english for specific purposes,OpenAlex,0.4556572546323824,1,1,1,1.0
english for specific purposes,OpenAlex,actividades escolares,OpenAIRE,0.4556572546323824,1,1,1,1.0
transverse isotropy,OpenAIRE,transverse isotropy,OpenAlex,1.0,1,1,1,1.0
transverse isotropy,OpenAlex,transverse isotropy,OpenAIRE,1.0,1,1,1,1.0
avalanche breakdown,OpenAIRE,avalanche breakdown,OpenAlex,1.0,1,1,1,1.0
avalanche diode,OpenAIRE,avalanche diode,OpenAlex,1.0,1,1,1,1.0
light emission,OpenAIRE,electron avalanche,OpenAlex,0.7229525475179527,1,1,1,1.0
avalanche diode,OpenAIRE,electron avalanche,OpenAlex,0.8103164512307189,1,1,1,1.0
electron avalanche,OpenAlex,avalanche diode,OpenAIRE,0.8103164512307189,1,1,1,1.0
avalanche diode,OpenAlex,avalanche diode,OpenAIRE,1.0,1,1,1,1.0
avalanche breakdown,OpenAlex,avalanche breakdown,OpenAIRE,1.0,1,1,1,1.0
electron avalanche,OpenAlex,light emission,OpenAIRE,0.7229525475179527,1,1,1,1.0
policy transfer,OpenAIRE,policy transfer,OpenAlex,1.0,1,1,1,1.0
policy transfer,OpenAlex,policy transfer,OpenAIRE,1.0,1,1,1,1.0
space weather,OpenAIRE,space weather,OpenAlex,1.0,1,1,1,1.0
space weather,OpenAlex,space weather,OpenAIRE,1.0,1,1,1,1.0
lifestyle intervention,OpenAIRE,immorality,OpenAlex,0.6263609097678998,1,1,1,1.0
immorality,OpenAlex,lifestyle intervention,OpenAIRE,0.6263609097678998,1,1,1,1.0
communication accommodation theory,OpenAIRE,virtual agent,OpenAlex,0.4606585020555681,1,1,1,1.0
virtual agent,OpenAlex,communication accommodation theory,OpenAIRE,0.4606585020555681,1,1,1,1.0
reaction time/physiology,OpenAIRE,choice reaction time,OpenAlex,0.5540708743567297,1,1,1,1.0
stimulus strength,OpenAIRE,choice reaction time,OpenAlex,0.5963604589084553,1,1,1,1.0
reaction-time,OpenAIRE,choice reaction time,OpenAlex,0.7088686680146393,1,1,1,1.0
choice reaction time,OpenAlex,reaction-time,OpenAIRE,0.7088686680146393,1,1,1,1.0
choice reaction time,OpenAlex,stimulus strength,OpenAIRE,0.5963604589084553,1,1,1,1.0
choice reaction time,OpenAlex,reaction time/physiology,OpenAIRE,0.5540708743567297,1,1,1,1.0
raman amplification,OpenAIRE,raman amplification,OpenAlex,1.0,1,1,1,1.0
raman amplification,OpenAlex,raman amplification,OpenAIRE,1.0,1,1,1,1.0
cellophane,OpenAIRE,cellophane,OpenAlex,1.0,1,1,1,1.0
cellophane,OpenAlex,cellophane,OpenAIRE,1.0,1,1,1,1.0
flux limiter,OpenAIRE,flux limiter,OpenAlex,1.0,2,2,2,1.0
flux limiter,OpenAlex,flux limiter,OpenAIRE,1.0,2,2,2,1.0
corporate performance,OpenAIRE,corporate action,OpenAlex,0.7990985762517631,1,1,1,1.0
corporate action,OpenAlex,corporate performance,OpenAIRE,0.7990985762517631,1,1,1,1.0
cosmic string,OpenAIRE,cosmic string,OpenAlex,1.0,1,1,1,1.0
cosmic string,OpenAlex,cosmic string,OpenAIRE,1.0,1,1,1,1.0
zeolites,OpenAIRE,commodity chemicals,OpenAlex,0.7636636440759688,1,1,1,1.0
commodity chemicals,OpenAlex,zeolites,OpenAIRE,0.7636636440759688,1,1,1,1.0
head trauma,OpenAIRE,head trauma,OpenAlex,1.0,1,1,1,1.0
head trauma,OpenAlex,head trauma,OpenAIRE,1.0,1,1,1,1.0
index system,OpenAIRE,structural capital,OpenAlex,0.6385854254707041,1,1,1,1.0
structural capital,OpenAlex,index system,OpenAIRE,0.6385854254707041,1,1,1,1.0
geometric process,OpenAIRE,geometric design,OpenAlex,0.7551218993487319,1,1,1,1.0
geometric design,OpenAlex,geometric process,OpenAIRE,0.7551218993487319,1,1,1,1.0
agarose gel electrophoresis,OpenAIRE,agarose,OpenAlex,0.9531545164112816,1,1,1,1.0
gel doc,OpenAIRE,agarose,OpenAlex,0.9282567583658976,1,1,1,1.0
agarose,OpenAlex,gel doc,OpenAIRE,0.9282567583658976,1,1,1,1.0
agarose,OpenAlex,agarose gel electrophoresis,OpenAIRE,0.9531545164112816,1,1,1,1.0
ylide,OpenAIRE,ylide,OpenAlex,1.0,1,1,1,1.0
ylide,OpenAIRE,azomethine ylide,OpenAlex,1.0000000079278175,1,1,1,1.0
azomethine ylide,OpenAlex,ylide,OpenAIRE,1.0000000079278175,1,1,1,1.0
ylide,OpenAlex,ylide,OpenAIRE,1.0,1,1,1,1.0
surface force,OpenAIRE,surface forces apparatus,OpenAlex,0.9189585471202713,1,1,1,1.0
surface force,OpenAIRE,surface force,OpenAlex,1.0,1,1,1,1.0
surface forces apparatus,OpenAlex,surface force,OpenAIRE,0.9189585471202713,1,1,1,1.0
surface force,OpenAlex,surface force,OpenAIRE,1.0,1,1,1,1.0
orderliness,OpenAIRE,orderliness,OpenAlex,1.0,1,1,1,1.0
orderliness,OpenAlex,orderliness,OpenAIRE,1.0,1,1,1,1.0
gauss's law for gravity,OpenAIRE,gauss's law,OpenAlex,0.8997868087157652,1,1,1,1.0
gauss's law,OpenAIRE,gauss's law,OpenAlex,1.0,1,1,1,1.0
gauss's law,OpenAlex,gauss's law for gravity,OpenAIRE,0.8997868087157652,1,1,1,1.0
gauss's law,OpenAlex,gauss's law,OpenAIRE,1.0,1,1,1,1.0
reaction wheel,OpenAIRE,spacecraft design,OpenAlex,0.5201369197576965,1,1,1,1.0
spacecraft design,OpenAlex,reaction wheel,OpenAIRE,0.5201369197576965,1,1,1,1.0
clinic for visceral and transplantation surgery,OpenAIRE,surgical procedures,OpenAlex,0.7766128232233069,1,1,1,1.0
surgical procedures,OpenAlex,clinic for visceral and transplantation surgery,OpenAIRE,0.7766128232233069,1,1,1,1.0
volume mesh,OpenAIRE,volume mesh,OpenAlex,1.0,1,1,1,1.0
volume mesh,OpenAlex,volume mesh,OpenAIRE,1.0,1,1,1,1.0
tubule,OpenAIRE,tubule,OpenAlex,1.0,1,1,1,1.0
tubule,OpenAlex,tubule,OpenAIRE,1.0,1,1,1,1.0
thinking processes,OpenAlex,thinking processes,OpenAIRE,1.0,3,2,2,0.6666666666666666
flash lag illusion,OpenAIRE,flashing,OpenAlex,0.5789194030217399,1,1,1,1.0
flashing,OpenAlex,flash lag illusion,OpenAIRE,0.5789194030217399,1,1,1,1.0
critical pedagogy,OpenAIRE,critical pedagogy,OpenAlex,1.0,1,1,1,1.0
critical pedagogy,OpenAlex,critical pedagogy,OpenAIRE,1.0,1,1,1,1.0
matrices,OpenAIRE,diagonally dominant matrix,OpenAlex,0.7814829614713936,1,1,1,1.0
diagonally dominant matrix,OpenAlex,matrices,OpenAIRE,0.7814829614713936,1,1,1,1.0
ex vivo,OpenAIRE,ex vivo,OpenAlex,1.0,3,2,2,0.6666666666666666
rebuttal,OpenAIRE,rebuttal,OpenAlex,1.0,1,1,1,1.0
rebuttal,OpenAlex,rebuttal,OpenAIRE,1.0,1,1,1,1.0
periosteum,OpenAIRE,strain energy density function,OpenAlex,0.4525025542961078,1,1,1,1.0
femur head,OpenAIRE,bone remodeling,OpenAlex,0.4942752360825153,1,1,1,1.0
cortical bone,OpenAIRE,bone remodeling,OpenAlex,0.9077684226229208,1,1,1,1.0
bone resorption,OpenAIRE,bone remodeling,OpenAlex,0.8934090494502944,1,1,1,1.0
bone density,OpenAIRE,bone remodeling,OpenAlex,0.8553866241079301,1,1,1,1.0
bone remodeling,OpenAIRE,bone remodeling,OpenAlex,1.0,1,1,1,1.0
bone remodeling,OpenAlex,bone density,OpenAIRE,0.8553866241079301,1,1,1,1.0
bone remodeling,OpenAlex,bone remodeling,OpenAIRE,1.0,1,1,1,1.0
strain energy density function,OpenAlex,periosteum,OpenAIRE,0.4525025542961078,1,1,1,1.0
bone remodeling,OpenAlex,bone resorption,OpenAIRE,0.8934090494502944,1,1,1,1.0
bone remodeling,OpenAlex,femur head,OpenAIRE,0.4942752360825153,1,1,1,1.0
bone remodeling,OpenAlex,cortical bone,OpenAIRE,0.9077684226229208,1,1,1,1.0
cooperative game theory,OpenAIRE,cooperative game theory,OpenAlex,1.0,1,1,1,1.0
cooperative game theory,OpenAlex,cooperative game theory,OpenAIRE,1.0,1,1,1,1.0
cobalt oxide,OpenAIRE,cobalt oxide,OpenAlex,1.0,1,1,1,1.0
cobalt oxide,OpenAlex,cobalt oxide,OpenAIRE,1.0,1,1,1,1.0
maximum weight matching,OpenAIRE,edge contraction,OpenAlex,0.5781085831208181,1,1,1,1.0
political consumerism,OpenAIRE,political activism,OpenAlex,0.8306090931629692,1,1,1,1.0
political activism,OpenAlex,political consumerism,OpenAIRE,0.8306090931629692,1,1,1,1.0
memory corruption,OpenAIRE,memory protection,OpenAlex,0.8400859487706258,1,1,1,1.0
memory protection,OpenAlex,memory corruption,OpenAIRE,0.8400859487706258,1,1,1,1.0
image manipulation,OpenAIRE,image manipulation,OpenAlex,1.0,1,1,1,1.0
image manipulation,OpenAlex,image manipulation,OpenAIRE,1.0,1,1,1,1.0
stomach,OpenAIRE,stomach cancer,OpenAlex,0.7007960876769035,1,1,1,1.0
stomach cancer,OpenAlex,stomach,OpenAIRE,0.7007960876769035,1,1,1,1.0
chemical biology,OpenAIRE,chemical biology,OpenAlex,1.0,1,1,1,1.0
chemical biology,OpenAlex,chemical biology,OpenAIRE,1.0,1,1,1,1.0
nernst effect,OpenAIRE,nernst effect,OpenAlex,1.0,1,1,1,1.0
nernst effect,OpenAlex,nernst effect,OpenAIRE,1.0,1,1,1,1.0
spin ice,OpenAIRE,spin ice,OpenAlex,1.0,1,1,1,1.0
pyrochlore,OpenAIRE,pyrochlore,OpenAlex,1.0,1,1,1,1.0
pyrochlore,OpenAlex,pyrochlore,OpenAIRE,1.0,1,1,1,1.0
spin ice,OpenAlex,spin ice,OpenAIRE,1.0,1,1,1,1.0
datapath,OpenAIRE,datapath,OpenAlex,1.0,1,1,1,1.0
datapath,OpenAlex,datapath,OpenAIRE,1.0,1,1,1,1.0
lonworks,OpenAIRE,lonworks,OpenAlex,1.0,1,1,1,1.0
lonworks,OpenAlex,lonworks,OpenAIRE,1.0,1,1,1,1.0
business risks,OpenAIRE,business risks,OpenAlex,1.0,1,1,1,1.0
business risks,OpenAlex,business risks,OpenAIRE,1.0,1,1,1,1.0
fatigue severity scale,OpenAIRE,chronic fatigue syndrome,OpenAlex,0.6263535776609307,1,1,1,1.0
chronic fatigue syndrome,OpenAIRE,chronic fatigue syndrome,OpenAlex,1.0,1,1,1,1.0
chronic fatigue syndrome,OpenAlex,chronic fatigue syndrome,OpenAIRE,1.0,1,1,1,1.0
chronic fatigue syndrome,OpenAlex,fatigue severity scale,OpenAIRE,0.6263535776609307,1,1,1,1.0
arabic script,OpenAIRE,arabic script,OpenAlex,1.0,1,1,1,1.0
arabic script,OpenAlex,arabic script,OpenAIRE,1.0,1,1,1,1.0
current-mode logic,OpenAIRE,mixed-signal integrated circuit,OpenAlex,0.8230879274615543,1,1,1,1.0
emitter-coupled logic,OpenAIRE,mixed-signal integrated circuit,OpenAlex,0.8701050026675645,1,1,1,1.0
mixed-signal integrated circuit,OpenAlex,emitter-coupled logic,OpenAIRE,0.8701050026675645,1,1,1,1.0
mixed-signal integrated circuit,OpenAlex,current-mode logic,OpenAIRE,0.8230879274615543,1,1,1,1.0
peacebuilding,OpenAIRE,peacebuilding,OpenAlex,1.0,1,1,1,1.0
peacebuilding,OpenAlex,peacebuilding,OpenAIRE,1.0,1,1,1,1.0
cohomological dimension,OpenAIRE,cohomological dimension,OpenAlex,1.0,1,1,1,1.0
cohomological dimension,OpenAlex,cohomological dimension,OpenAIRE,1.0,1,1,1,1.0
bliss,OpenAIRE,bliss,OpenAlex,1.0,1,1,1,1.0
bliss,OpenAlex,bliss,OpenAIRE,1.0,1,1,1,1.0
consumer ethnocentrism,OpenAIRE,consumer ethnocentrism,OpenAlex,1.0,1,1,1,1.0
consumer ethnocentrism,OpenAlex,consumer ethnocentrism,OpenAIRE,1.0,1,1,1,1.0
descendant,OpenAIRE,descendant,OpenAlex,1.0,1,1,1,1.0
descendant,OpenAlex,descendant,OpenAIRE,1.0,1,1,1,1.0
immunofluorescence,OpenAIRE,immunofluorescence,OpenAlex,1.0,1,1,1,1.0
immunofluorescence,OpenAlex,immunofluorescence,OpenAIRE,1.0,1,1,1,1.0
rheumatoid-arthritis,OpenAIRE,psoriatic arthritis,OpenAlex,0.6638161377843845,1,1,1,1.0
"arthritis, psoriatic",OpenAIRE,psoriatic arthritis,OpenAlex,0.7953652210269155,1,1,1,1.0
spondyloarthritis,OpenAIRE,psoriatic arthritis,OpenAlex,0.9999998804451238,1,1,1,1.0
psoriatic arthritis,OpenAIRE,psoriatic arthritis,OpenAlex,1.0,1,1,1,1.0
early axial spondyloarthritis,OpenAIRE,ankylosing spondylitis,OpenAlex,0.6773300514086178,1,1,1,1.0
"spondylitis, ankylosing",OpenAIRE,ankylosing spondylitis,OpenAlex,0.7996964570662586,1,1,1,1.0
ankylosing spondylitis,OpenAIRE,ankylosing spondylitis,OpenAlex,1.0,1,1,1,1.0
psoriatic arthritis,OpenAlex,psoriatic arthritis,OpenAIRE,1.0,1,1,1,1.0
ankylosing spondylitis,OpenAlex,ankylosing spondylitis,OpenAIRE,1.0,1,1,1,1.0
ankylosing spondylitis,OpenAlex,"spondylitis, ankylosing",OpenAIRE,0.7996964570662586,1,1,1,1.0
psoriatic arthritis,OpenAlex,"arthritis, psoriatic",OpenAIRE,0.7953652210269155,1,1,1,1.0
ankylosing spondylitis,OpenAlex,early axial spondyloarthritis,OpenAIRE,0.6773300514086178,1,1,1,1.0
psoriatic arthritis,OpenAlex,spondyloarthritis,OpenAIRE,0.9999998804451238,1,1,1,1.0
psoriatic arthritis,OpenAlex,rheumatoid-arthritis,OpenAIRE,0.6638161377843845,1,1,1,1.0
dataflow architecture,OpenAIRE,dataflow architecture,OpenAlex,1.0,1,1,1,1.0
dataflow architecture,OpenAlex,dataflow architecture,OpenAIRE,1.0,1,1,1,1.0
synkinesis,OpenAIRE,synkinesis,OpenAlex,1.0,1,1,1,1.0
facial nerve injury,OpenAIRE,facial paralysis,OpenAlex,0.6890964940373556,1,1,1,1.0
facial nerve injuries,OpenAIRE,facial paralysis,OpenAlex,0.7565747530670434,1,1,1,1.0
facial nerve injuries,OpenAIRE,palsy,OpenAlex,0.5748869884266955,1,1,1,1.0
facial paralysis,OpenAlex,facial nerve injuries,OpenAIRE,0.7565747530670434,1,1,1,1.0
palsy,OpenAlex,facial nerve injuries,OpenAIRE,0.5748869884266955,1,1,1,1.0
facial paralysis,OpenAlex,facial nerve injury,OpenAIRE,0.6890964940373556,1,1,1,1.0
synkinesis,OpenAlex,synkinesis,OpenAIRE,1.0,1,1,1,1.0
sharp wave,OpenAIRE,spike-and-wave,OpenAlex,0.5276589627967841,1,1,1,1.0
spike-and-wave,OpenAlex,sharp wave,OpenAIRE,0.5276589627967841,1,1,1,1.0
neuropathology,OpenAIRE,neuropathology,OpenAlex,1.0,1,1,1,1.0
neuropathology,OpenAlex,neuropathology,OpenAIRE,1.0,1,1,1,1.0
central force,OpenAIRE,central force,OpenAlex,1.0,1,1,1,1.0
central force,OpenAlex,central force,OpenAIRE,1.0,1,1,1,1.0
coil spring,OpenAIRE,coil spring,OpenAlex,1.0,1,1,1,1.0
coil spring,OpenAlex,coil spring,OpenAIRE,1.0,1,1,1,1.0
antipathy,OpenAIRE,antipathy,OpenAlex,1.0,1,1,1,1.0
antipathy,OpenAlex,antipathy,OpenAIRE,1.0,1,1,1,1.0
"drugs, generic",OpenAIRE,cancer drugs,OpenAlex,0.6697953894157409,1,1,1,1.0
antineoplastic agent,OpenAIRE,cancer drugs,OpenAlex,0.5715048586232191,1,1,1,1.0
cancer drugs,OpenAIRE,cancer drugs,OpenAlex,1.0,1,1,1,1.0
"leukemia, myelogenous, chronic, bcr-abl positive",OpenAIRE,chronic myelogenous leukemia,OpenAlex,0.667343873909742,1,1,1,1.0
myelogenous,OpenAIRE,chronic myelogenous leukemia,OpenAlex,0.8298501833914826,1,1,1,1.0
cancer drugs,OpenAlex,cancer drugs,OpenAIRE,1.0,1,1,1,1.0
cancer drugs,OpenAlex,antineoplastic agent,OpenAIRE,0.5715048586232191,1,1,1,1.0
chronic myelogenous leukemia,OpenAlex,myelogenous,OpenAIRE,0.8298501833914826,1,1,1,1.0
chronic myelogenous leukemia,OpenAlex,"leukemia, myelogenous, chronic, bcr-abl positive",OpenAIRE,0.667343873909742,1,1,1,1.0
cancer drugs,OpenAlex,"drugs, generic",OpenAIRE,0.6697953894157409,1,1,1,1.0
rat brain,OpenAIRE,somatostatin receptor,OpenAlex,0.5689818109060515,1,1,1,1.0
"receptors, somatostatin",OpenAIRE,somatostatin receptor,OpenAlex,0.810213816762667,1,1,1,1.0
somatostatin receptor,OpenAIRE,somatostatin receptor,OpenAlex,1.0,1,1,1,1.0
somatostatin,OpenAIRE,somatostatin,OpenAlex,1.0,1,1,1,1.0
somatostatin receptor-5,OpenAIRE,somatostatin,OpenAlex,1.0000000751983191,1,1,1,1.0
somatostatin,OpenAlex,somatostatin receptor-5,OpenAIRE,1.0000000751983191,1,1,1,1.0
somatostatin receptor,OpenAlex,somatostatin receptor,OpenAIRE,1.0,1,1,1,1.0
somatostatin receptor,OpenAlex,rat brain,OpenAIRE,0.5689818109060515,1,1,1,1.0
somatostatin,OpenAlex,somatostatin,OpenAIRE,1.0,1,1,1,1.0
somatostatin receptor,OpenAlex,"receptors, somatostatin",OpenAIRE,0.810213816762667,1,1,1,1.0
vertical control,OpenAIRE,electronic communication,OpenAlex,0.7063302029915083,1,1,1,1.0
vertical control,OpenAIRE,loose coupling,OpenAlex,0.5231517248141093,1,1,1,1.0
electronic communication,OpenAlex,vertical control,OpenAIRE,0.7063302029915083,1,1,1,1.0
loose coupling,OpenAlex,vertical control,OpenAIRE,0.5231517248141093,1,1,1,1.0
sustenance,OpenAIRE,sustenance,OpenAlex,1.0,1,1,1,1.0
sustenance,OpenAlex,sustenance,OpenAIRE,1.0,1,1,1,1.0
floristics,OpenAIRE,floristics,OpenAlex,1.0,1,1,1,1.0
floristics,OpenAlex,floristics,OpenAIRE,1.0,1,1,1,1.0
surface second harmonic generation,OpenAIRE,second-harmonic generation,OpenAlex,0.780915249713922,1,1,1,1.0
high harmonic generation,OpenAIRE,high harmonic generation,OpenAlex,1.0,1,1,1,1.0
high harmonic generation,OpenAlex,high harmonic generation,OpenAIRE,1.0,1,1,1,1.0
second-harmonic generation,OpenAlex,surface second harmonic generation,OpenAIRE,0.780915249713922,1,1,1,1.0
gravitational microlensing,OpenAIRE,gravitational microlensing,OpenAlex,1.0,1,1,1,1.0
gravitational microlensing,OpenAlex,gravitational microlensing,OpenAIRE,1.0,1,1,1,1.0
dihydrofolate reductase,OpenAIRE,dihydrofolate reductase,OpenAlex,1.0,2,2,2,1.0
dihydrofolate reductase,OpenAlex,dihydrofolate reductase,OpenAIRE,1.0,2,2,2,1.0
web survey,OpenAIRE,web survey,OpenAlex,1.0,1,1,1,1.0
web survey,OpenAlex,web survey,OpenAIRE,1.0,1,1,1,1.0
"dementia, vascular",OpenAIRE,vascular dementia,OpenAlex,0.8382247767220153,1,1,1,1.0
vascular dementia,OpenAIRE,vascular dementia,OpenAlex,1.0,1,1,1,1.0
vascular dementia,OpenAlex,"dementia, vascular",OpenAIRE,0.8382247767220153,1,1,1,1.0
vascular dementia,OpenAlex,vascular dementia,OpenAIRE,1.0,1,1,1,1.0
octet,OpenAIRE,octet,OpenAlex,1.0,1,1,1,1.0
color charge,OpenAIRE,color-glass condensate,OpenAlex,0.620603116327499,1,1,1,1.0
octet,OpenAlex,octet,OpenAIRE,1.0,1,1,1,1.0
color-glass condensate,OpenAlex,color charge,OpenAIRE,0.620603116327499,1,1,1,1.0
patent thicket,OpenAIRE,patent law,OpenAlex,0.5162118603149833,1,1,1,1.0
property law,OpenAIRE,patent law,OpenAlex,0.920311415397748,1,1,1,1.0
shoulders,OpenAIRE,shoulders,OpenAlex,1.0,1,1,1,1.0
shoulders,OpenAlex,shoulders,OpenAIRE,1.0,1,1,1,1.0
patent law,OpenAlex,patent thicket,OpenAIRE,0.5162118603149833,1,1,1,1.0
patent law,OpenAlex,property law,OpenAIRE,0.920311415397748,1,1,1,1.0
capital intensity,OpenAIRE,capital income,OpenAlex,0.7784164161946517,1,1,1,1.0
optimal capital income taxation,OpenAIRE,capital income,OpenAlex,0.91173426988589,1,1,1,1.0
capital formation,OpenAIRE,international taxation,OpenAlex,0.8144358837120808,1,1,1,1.0
capital income,OpenAlex,optimal capital income taxation,OpenAIRE,0.91173426988589,1,1,1,1.0
capital income,OpenAlex,capital intensity,OpenAIRE,0.7784164161946517,1,1,1,1.0
international taxation,OpenAlex,capital formation,OpenAIRE,0.8144358837120808,1,1,1,1.0
path dependency,OpenAIRE,path dependency,OpenAlex,1.0,1,1,1,1.0
path dependency,OpenAlex,path dependency,OpenAIRE,1.0,1,1,1,1.0
smalltalk,OpenAIRE,smalltalk,OpenAlex,1.0,1,1,1,1.0
smalltalk,OpenAlex,smalltalk,OpenAIRE,1.0,1,1,1,1.0
lepomis macrochirus,OpenAIRE,lepomis macrochirus,OpenAlex,1.0,1,1,1,1.0
lepomis macrochirus,OpenAlex,lepomis macrochirus,OpenAIRE,1.0,1,1,1,1.0
profile of mood states,OpenAIRE,profile of mood states,OpenAlex,1.0,1,1,1,1.0
profile of mood states,OpenAlex,profile of mood states,OpenAIRE,1.0,1,1,1,1.0
arterial spin labeling,OpenAlex,arterial spin labeling,OpenAIRE,1.0,3,2,2,0.6666666666666666
conflict resolution strategy,OpenAIRE,conflict resolution strategy,OpenAlex,1.0,1,1,1,1.0
conflict resolution strategy,OpenAlex,conflict resolution strategy,OpenAIRE,1.0,1,1,1,1.0
reflective writing,OpenAIRE,reflective writing,OpenAlex,1.0,1,1,1,1.0
reflective writing,OpenAlex,reflective writing,OpenAIRE,1.0,1,1,1,1.0
soot,OpenAIRE,soot,OpenAlex,1.0,1,1,1,1.0
soot,OpenAlex,soot,OpenAIRE,1.0,1,1,1,1.0
attosecond,OpenAIRE,attosecond,OpenAlex,1.0,1,1,1,1.0
attosecond,OpenAlex,attosecond,OpenAIRE,1.0,1,1,1,1.0
poisson sampling,OpenAIRE,poisson sampling,OpenAlex,1.0,1,1,1,1.0
poisson sampling,OpenAlex,poisson sampling,OpenAIRE,1.0,1,1,1,1.0
ecstasy,OpenAIRE,ecstasy,OpenAlex,1.0,1,1,1,1.0
