Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
semantic role labeling,OpenAIRE,semantic role labeling,OpenAlex,1.0,33,28,16,0.3555555555555555
minimal realization,OpenAIRE,minimal realization,OpenAlex,1.0,6,7,3,0.3
presumption,OpenAIRE,presumption,OpenAlex,1.0,6,9,5,0.5
statistician,OpenAIRE,statistician,OpenAlex,1.0,16,20,8,0.2857142857142857
clonal selection,OpenAIRE,clonal selection,OpenAlex,1.0,19,15,10,0.4166666666666667
sylvester's law of inertia,OpenAIRE,sylvester's law of inertia,OpenAlex,1.0,15,12,8,0.4210526315789473
mnemonic,OpenAIRE,mnemonic,OpenAlex,1.0,29,34,23,0.575
intrapersonal communication,OpenAIRE,intrapersonal communication,OpenAlex,1.0,24,25,19,0.6333333333333333
arch,OpenAIRE,arch,OpenAlex,1.0,9,13,6,0.375
equation of state,OpenAIRE,equation of state,OpenAlex,1.0,7,9,3,0.2307692307692307
neutron star,OpenAIRE,neutron star,OpenAlex,1.0,12,8,7,0.5384615384615384
electromagnetics,OpenAIRE,electromagnetics,OpenAlex,1.0,11,9,2,0.1111111111111111
electromagnetic field,OpenAIRE,electromagnetic field,OpenAlex,1.0,39,26,14,0.2745098039215686
technical change,OpenAIRE,technical change,OpenAlex,1.0,22,9,5,0.1923076923076923
pulse sequence,OpenAIRE,pulse sequence,OpenAlex,1.0,24,16,10,0.3333333333333333
cosmic microwave background,OpenAIRE,cosmic microwave background,OpenAlex,1.0,23,22,19,0.7307692307692307
iris (biosensor),OpenAIRE,iris (biosensor),OpenAlex,1.0,6,50,6,0.12
quantum statistical mechanics,OpenAIRE,quantum statistical mechanics,OpenAlex,1.0,18,10,4,0.1666666666666666
density matrix,OpenAIRE,density matrix,OpenAlex,1.0,12,14,8,0.4444444444444444
biobank,OpenAIRE,biobank,OpenAlex,1.0,8,14,7,0.4666666666666667
elastic modulus,OpenAIRE,elastic modulus,OpenAlex,1.0,35,24,17,0.4047619047619047
market failure,OpenAIRE,market failure,OpenAlex,1.0,14,11,3,0.1363636363636363
natural language user interface,OpenAIRE,natural language user interface,OpenAlex,1.0,13,8,5,0.3125
fiber,OpenAIRE,fiber,OpenAlex,1.0,21,44,14,0.2745098039215686
starch,OpenAIRE,starch,OpenAlex,1.0,15,18,14,0.7368421052631579
cognitively guided instruction,OpenAIRE,cognitively guided instruction,OpenAlex,1.0,15,6,4,0.2352941176470588
scientific modelling,OpenAIRE,scientific modelling,OpenAlex,1.0,11,15,3,0.1304347826086956
formality,OpenAIRE,formality,OpenAlex,1.0,11,15,10,0.625
markup language,OpenAIRE,markup language,OpenAlex,1.0,8,14,4,0.2222222222222222
xml,OpenAIRE,xml,OpenAlex,1.0,39,53,21,0.2957746478873239
policy transfer,OpenAIRE,policy transfer,OpenAlex,1.0,7,6,4,0.4444444444444444
earth's magnetic field,OpenAIRE,earth's magnetic field,OpenAlex,1.0,13,12,9,0.5625
constellation,OpenAIRE,constellation,OpenAlex,1.0,12,24,7,0.2413793103448276
iron oxide nanoparticles,OpenAIRE,iron oxide nanoparticles,OpenAlex,1.0,6,12,5,0.3846153846153846
citizen journalism,OpenAIRE,citizen journalism,OpenAlex,1.0,51,107,44,0.3859649122807017
guppy,OpenAIRE,guppy,OpenAlex,1.0,11,9,9,0.8181818181818182
poecilia,OpenAIRE,poecilia,OpenAlex,1.0,15,13,11,0.6470588235294118
vehicular communication systems,OpenAIRE,vehicular communication systems,OpenAlex,1.0,9,12,7,0.5
-dimensional matching,OpenAIRE,-dimensional matching,OpenAlex,1.0,25,16,9,0.28125
automatic target recognition,OpenAIRE,automatic target recognition,OpenAlex,1.0,19,18,12,0.48
principal-agent problem,OpenAIRE,principal-agent problem,OpenAlex,1.0,42,37,22,0.3859649122807017
choice reaction time,OpenAIRE,choice reaction time,OpenAlex,1.0,7,6,4,0.4444444444444444
digital topology,OpenAIRE,digital topology,OpenAlex,1.0,11,7,4,0.2857142857142857
extension topology,OpenAIRE,extension topology,OpenAlex,1.0,8,9,2,0.1333333333333333
phenomics,OpenAIRE,phenomics,OpenAlex,1.0,7,9,4,0.3333333333333333
abiotic stress,OpenAIRE,abiotic stress,OpenAlex,1.0,13,14,5,0.2272727272727272
critical realism (philosophy of perception),OpenAIRE,critical realism (philosophy of perception),OpenAlex,1.0,7,12,6,0.4615384615384615
reasoning system,OpenAIRE,reasoning system,OpenAlex,1.0,40,27,9,0.1551724137931034
error function,OpenAIRE,error function,OpenAlex,1.0,29,12,5,0.1388888888888889
grid cell,OpenAIRE,grid cell,OpenAlex,1.0,6,15,3,0.1666666666666666
meiosis,OpenAIRE,homologous chromosome,OpenAlex,1.00000002706821,28,12,6,0.1764705882352941
polyacrylamide,OpenAIRE,polyacrylamide,OpenAlex,1.0,9,12,6,0.4
grammar induction,OpenAIRE,grammar induction,OpenAlex,1.0,6,12,5,0.3846153846153846
ordinal data,OpenAIRE,ordinal data,OpenAlex,1.0,23,38,19,0.4523809523809524
semantic analysis (machine learning),OpenAIRE,semantic analysis (machine learning),OpenAlex,1.0,38,17,6,0.1224489795918367
plural,OpenAIRE,plural,OpenAlex,1.0,11,23,10,0.4166666666666667
embodied agent,OpenAIRE,embodied agent,OpenAlex,1.0,10,16,4,0.1818181818181818
population stratification,OpenAIRE,population stratification,OpenAlex,1.0,12,11,7,0.4375
describing function,OpenAIRE,describing function,OpenAlex,1.0,21,10,4,0.1481481481481481
semantic gap,OpenAIRE,semantic gap,OpenAlex,1.0,25,17,10,0.3125
convergence of random variables,OpenAIRE,convergence of random variables,OpenAlex,1.0,21,9,5,0.2
structural alignment,OpenAIRE,structural alignment,OpenAlex,1.0,58,56,33,0.4074074074074074
cysteine,OpenAIRE,cysteine,OpenAlex,1.0,9,6,4,0.3636363636363636
keystroke dynamics,OpenAIRE,keystroke dynamics,OpenAlex,1.0,7,10,7,0.7
condensation,OpenAIRE,condensation,OpenAlex,1.0,5,8,4,0.4444444444444444
coupling constant,OpenAIRE,coupling constant,OpenAlex,1.0,11,9,5,0.3333333333333333
gauge (firearms),OpenAIRE,gauge (firearms),OpenAlex,1.0,7,25,5,0.1851851851851851
economic capital,OpenAIRE,economic capital,OpenAlex,1.0,19,10,5,0.2083333333333333
social venture capital,OpenAIRE,social venture capital,OpenAlex,1.0,18,15,12,0.5714285714285714
divergent thinking,OpenAIRE,divergent thinking,OpenAlex,1.0,16,8,5,0.2631578947368421
symmetry breaking,OpenAIRE,symmetry breaking,OpenAlex,1.0,19,17,8,0.2857142857142857
lyapunov optimization,OpenAIRE,lyapunov optimization,OpenAlex,1.0,31,26,17,0.425
gene duplication,OpenAIRE,gene duplication,OpenAlex,1.0,51,35,26,0.4333333333333333
multilinear algebra,OpenAIRE,multilinear algebra,OpenAlex,1.0,9,10,6,0.4615384615384615
physical education,OpenAIRE,physical education,OpenAlex,1.0,25,21,16,0.5333333333333333
cytoplasm,OpenAIRE,cytoplasm,OpenAlex,1.0,27,27,9,0.2
mobile telephony,OpenAIRE,mobile telephony,OpenAlex,1.0,62,23,9,0.1184210526315789
bluetooth,OpenAIRE,bluetooth,OpenAlex,1.0,15,15,8,0.3636363636363636
citation analysis,OpenAIRE,citation analysis,OpenAlex,1.0,35,17,10,0.238095238095238
pharmacovigilance,OpenAIRE,pharmacovigilance,OpenAlex,1.0,10,15,9,0.5625
professionalization,OpenAIRE,professionalization,OpenAlex,1.0,6,8,4,0.4
educational attainment,OpenAIRE,educational attainment,OpenAlex,1.0,46,31,26,0.5098039215686274
health education,OpenAIRE,health education,OpenAlex,1.0,75,22,10,0.1149425287356321
perfect information,OpenAIRE,perfect information,OpenAlex,1.0,31,27,12,0.2608695652173913
founder effect,OpenAIRE,founder effect,OpenAlex,1.0,12,7,3,0.1875
soma,OpenAIRE,soma,OpenAlex,1.0,11,16,11,0.6875
sequence logo,OpenAIRE,sequence logo,OpenAlex,1.0,13,17,5,0.2
matrix polynomial,OpenAIRE,matrix polynomial,OpenAlex,1.0,12,9,2,0.1052631578947368
magnetic resonance force microscopy,OpenAIRE,magnetic resonance force microscopy,OpenAlex,1.0,9,6,4,0.3636363636363636
indexicality,OpenAIRE,indexicality,OpenAlex,1.0,12,19,9,0.4090909090909091
wiener process,OpenAIRE,wiener process,OpenAlex,1.0,10,9,3,0.1875
weak convergence,OpenAIRE,weak convergence,OpenAlex,1.0,18,12,3,0.1111111111111111
thermoelastic damping,OpenAIRE,thermoelastic damping,OpenAlex,1.0,10,8,6,0.5
statistical distance,OpenAIRE,statistical distance,OpenAlex,1.0,6,6,2,0.2
longest common subsequence problem,OpenAIRE,longest common subsequence problem,OpenAlex,1.0,7,9,4,0.3333333333333333
pesticide,OpenAIRE,pesticide,OpenAlex,1.0,10,16,6,0.3
packet loss,OpenAIRE,packet loss,OpenAlex,1.0,21,18,13,0.5
respiration,OpenAIRE,respiration,OpenAlex,1.0,67,15,12,0.1714285714285714
energy filtered transmission electron microscopy,OpenAIRE,energy filtered transmission electron microscopy,OpenAlex,1.0,13,9,5,0.2941176470588235
equivariant map,OpenAIRE,equivariant map,OpenAlex,1.0,9,10,8,0.7272727272727273
static program analysis,OpenAIRE,static program analysis,OpenAlex,1.0,19,23,8,0.2352941176470588
amateur,OpenAIRE,amateur,OpenAlex,1.0,10,16,9,0.5294117647058824
dance,OpenAIRE,dance,OpenAlex,1.0,17,20,11,0.4230769230769231
hardware acceleration,OpenAIRE,hardware acceleration,OpenAlex,1.0,15,11,4,0.1818181818181818
flame clustering,OpenAIRE,flame clustering,OpenAlex,1.0,54,10,6,0.1034482758620689
network controllability,OpenAIRE,network controllability,OpenAlex,1.0,20,16,7,0.2413793103448276
mains electricity,OpenAIRE,mains electricity,OpenAlex,1.0,18,12,8,0.3636363636363636
random variate,OpenAIRE,random variate,OpenAlex,1.0,11,12,4,0.2105263157894736
transformation optics,OpenAIRE,transformation optics,OpenAlex,1.0,8,9,3,0.2142857142857142
beam splitter,OpenAIRE,beam splitter,OpenAlex,1.0,7,7,5,0.5555555555555556
electromagnetic radiation,OpenAIRE,electromagnetic radiation,OpenAlex,1.0,38,19,7,0.14
practice theory,OpenAIRE,practice theory,OpenAlex,1.0,22,14,7,0.2413793103448276
reptation,OpenAIRE,reptation,OpenAlex,1.0,7,7,7,1.0
stress relaxation,OpenAIRE,stress relaxation,OpenAlex,1.0,9,6,4,0.3636363636363636
requirements traceability,OpenAIRE,requirements traceability,OpenAlex,1.0,6,7,4,0.4444444444444444
requirement,OpenAIRE,requirement,OpenAlex,1.0,8,8,2,0.1428571428571428
reynolds stress,OpenAIRE,reynolds stress,OpenAlex,1.0,6,8,5,0.5555555555555556
open-channel flow,OpenAIRE,open-channel flow,OpenAlex,1.0,11,7,2,0.125
blackout,OpenAIRE,blackout,OpenAlex,1.0,10,11,8,0.6153846153846154
body surface,OpenAIRE,body surface,OpenAlex,1.0,8,10,7,0.6363636363636364
hindi,OpenAIRE,hindi,OpenAlex,1.0,6,6,2,0.2
landform,OpenAIRE,landform,OpenAlex,1.0,10,15,9,0.5625
smartwatch,OpenAIRE,smartwatch,OpenAlex,1.0,9,13,6,0.375
lebesgue measure,OpenAIRE,lebesgue measure,OpenAlex,1.0,9,6,4,0.3636363636363636
tsallis entropy,OpenAIRE,tsallis entropy,OpenAlex,1.0,10,8,6,0.5
joint entropy,OpenAIRE,joint entropy,OpenAlex,1.0,25,16,9,0.28125
stimulus-response compatibility,OpenAIRE,stimulus-response compatibility,OpenAlex,1.0,6,6,2,0.2
program comprehension,OpenAIRE,program comprehension,OpenAlex,1.0,15,19,10,0.4166666666666667
mobile ad hoc network,OpenAIRE,mobile ad hoc network,OpenAlex,1.0,20,21,13,0.4642857142857143
developmental linguistics,OpenAIRE,developmental linguistics,OpenAlex,1.0,54,19,8,0.123076923076923
second-language attrition,OpenAIRE,second-language attrition,OpenAlex,1.0,46,10,7,0.1428571428571428
praise,OpenAIRE,praise,OpenAlex,1.0,14,16,8,0.3636363636363636
repurposing,OpenAIRE,repurposing,OpenAlex,1.0,7,17,6,0.3333333333333333
formal learning,OpenAIRE,formal learning,OpenAlex,1.0,9,17,5,0.238095238095238
nyquist-shannon sampling theorem,OpenAIRE,nyquist-shannon sampling theorem,OpenAlex,1.0,32,37,14,0.2545454545454545
multicultural education,OpenAIRE,multicultural education,OpenAlex,1.0,16,8,8,0.5
powertrain,OpenAIRE,powertrain,OpenAlex,1.0,23,27,18,0.5625
hybrid vehicle,OpenAIRE,hybrid vehicle,OpenAlex,1.0,13,7,2,0.1111111111111111
normal mode,OpenAIRE,normal mode,OpenAlex,1.0,51,23,15,0.2542372881355932
humidity,OpenAIRE,humidity,OpenAlex,1.0,15,8,8,0.5333333333333333
salt (chemistry),OpenAIRE,salt (chemistry),OpenAlex,1.0,7,8,6,0.6666666666666666
pornography,OpenAIRE,pornography,OpenAlex,1.0,6,8,5,0.5555555555555556
reversible-jump markov chain monte carlo,OpenAIRE,reversible-jump markov chain monte carlo,OpenAlex,1.0,9,19,7,0.3333333333333333
middle management,OpenAIRE,middle management,OpenAlex,1.0,17,8,6,0.3157894736842105
sitting,OpenAIRE,sitting,OpenAlex,1.0,14,17,10,0.4761904761904761
polar,OpenAIRE,polar,OpenAlex,1.0,16,21,9,0.3214285714285714
semantic web rule language,OpenAIRE,semantic web rule language,OpenAlex,1.0,8,11,4,0.2666666666666666
owl-s,OpenAIRE,owl-s,OpenAlex,1.0,23,28,17,0.5
boost converter,OpenAIRE,boost converter,OpenAlex,1.0,32,28,15,0.3333333333333333
frequency band,OpenAIRE,frequency band,OpenAlex,1.0,35,13,5,0.1162790697674418
financial crisis,OpenAIRE,financial crisis,OpenAlex,1.0,22,32,13,0.3170731707317073
financial institution,OpenAIRE,financial institution,OpenAlex,1.0,7,8,5,0.5
deixis,OpenAIRE,deixis,OpenAlex,1.0,17,16,12,0.5714285714285714
bilingual education,OpenAIRE,bilingual education,OpenAlex,1.0,12,8,5,0.3333333333333333
employee motivation,OpenAIRE,employee motivation,OpenAlex,1.0,25,8,4,0.1379310344827586
voltage source,OpenAIRE,voltage source,OpenAlex,1.0,63,83,26,0.2166666666666666
electronic filter topology,OpenAIRE,electronic filter topology,OpenAlex,1.0,11,8,6,0.4615384615384615
voltage-controlled filter,OpenAIRE,voltage-controlled filter,OpenAlex,1.0,9,8,5,0.4166666666666667
mind-wandering,OpenAIRE,mind-wandering,OpenAlex,1.0,7,11,4,0.2857142857142857
inventory management,OpenAIRE,inventory management,OpenAlex,1.0,8,22,4,0.1538461538461538
population fragmentation,OpenAIRE,population fragmentation,OpenAlex,1.0,17,12,5,0.2083333333333333
common spatial pattern,OpenAIRE,common spatial pattern,OpenAlex,1.0,26,14,7,0.2121212121212121
comparative biology,OpenAIRE,comparative biology,OpenAlex,1.0,8,9,2,0.1333333333333333
laughter,OpenAIRE,laughter,OpenAlex,1.0,11,12,10,0.7692307692307693
language evolution,OpenAIRE,language evolution,OpenAlex,1.0,11,27,4,0.1176470588235294
turbo code,OpenAIRE,turbo code,OpenAlex,1.0,17,10,8,0.4210526315789473
serial concatenated convolutional codes,OpenAIRE,serial concatenated convolutional codes,OpenAlex,1.0,8,7,6,0.6666666666666666
linear predictive coding,OpenAIRE,linear predictive coding,OpenAlex,1.0,40,20,12,0.25
sire,OpenAIRE,sire,OpenAlex,1.0,18,21,14,0.56
human fertilization,OpenAIRE,human fertilization,OpenAlex,1.0,8,11,7,0.5833333333333334
animal science,OpenAIRE,animal science,OpenAlex,1.0,62,112,49,0.392
mhc class ii,OpenAIRE,mhc class ii,OpenAlex,1.0,12,10,6,0.375
impervious surface,OpenAIRE,impervious surface,OpenAlex,1.0,10,10,8,0.6666666666666666
near and far field,OpenAIRE,near and far field,OpenAlex,1.0,18,12,4,0.1538461538461538
conceptual metaphor,OpenAIRE,conceptual metaphor,OpenAlex,1.0,7,14,3,0.1666666666666666
scalable video coding,OpenAIRE,scalable video coding,OpenAlex,1.0,11,11,6,0.375
videoconferencing,OpenAIRE,videoconferencing,OpenAlex,1.0,18,15,6,0.2222222222222222
graphics hardware,OpenAIRE,graphics hardware,OpenAlex,1.0,25,15,12,0.4285714285714285
stairs,OpenAIRE,stairs,OpenAlex,1.0,9,12,5,0.3125
jumping,OpenAIRE,jumping,OpenAlex,1.0,20,21,14,0.5185185185185185
aerial image,OpenAIRE,aerial image,OpenAlex,1.0,21,36,15,0.3571428571428571
building science,OpenAIRE,building science,OpenAlex,1.0,8,7,3,0.25
building model,OpenAIRE,building model,OpenAlex,1.0,11,14,5,0.25
building automation,OpenAIRE,building automation,OpenAlex,1.0,31,37,14,0.2592592592592592
natural hazard,OpenAIRE,natural hazard,OpenAlex,1.0,32,25,14,0.3255813953488372
climate change adaptation,OpenAIRE,climate change adaptation,OpenAlex,1.0,7,17,4,0.2
thyristor,OpenAIRE,thyristor,OpenAlex,1.0,26,30,21,0.6
algebraic reconstruction technique,OpenAIRE,algebraic reconstruction technique,OpenAlex,1.0,13,11,6,0.3333333333333333
chromatic adaptation,OpenAIRE,chromatic adaptation,OpenAlex,1.0,16,21,12,0.48
spin crossover,OpenAIRE,spin crossover,OpenAlex,1.0,13,13,12,0.8571428571428571
rss,OpenAIRE,rss,OpenAlex,1.0,16,31,13,0.3823529411764705
dreyfus model of skill acquisition,OpenAIRE,dreyfus model of skill acquisition,OpenAlex,1.0,42,40,18,0.28125
competence-based management,OpenAIRE,competence-based management,OpenAlex,1.0,12,8,5,0.3333333333333333
electricity price forecasting,OpenAIRE,electricity price forecasting,OpenAlex,1.0,12,17,10,0.5263157894736842
social representation,OpenAIRE,social representation,OpenAlex,1.0,11,7,2,0.125
disabled people,OpenAIRE,disabled people,OpenAlex,1.0,7,7,2,0.1666666666666666
quantum byzantine agreement,OpenAIRE,quantum byzantine agreement,OpenAlex,1.0,9,6,5,0.5
success factors,OpenAIRE,success factors,OpenAlex,1.0,11,7,3,0.2
questionnaire,OpenAIRE,questionnaire,OpenAlex,1.0,37,15,6,0.1304347826086956
tariff,OpenAIRE,tariff,OpenAlex,1.0,8,11,7,0.5833333333333334
remedial education,OpenAIRE,remedial education,OpenAlex,1.0,11,10,5,0.3125
peer pressure,OpenAIRE,peer pressure,OpenAlex,1.0,6,6,4,0.5
affine shape adaptation,OpenAIRE,affine shape adaptation,OpenAlex,1.0,13,7,6,0.4285714285714285
affine combination,OpenAIRE,affine combination,OpenAlex,1.0,8,8,4,0.3333333333333333
artificial pancreas,OpenAIRE,artificial pancreas,OpenAlex,1.0,6,6,5,0.7142857142857143
binocular disparity,OpenAIRE,binocular disparity,OpenAlex,1.0,38,65,31,0.4305555555555556
public space,OpenAIRE,public space,OpenAlex,1.0,12,8,6,0.4285714285714285
grey literature,OpenAIRE,grey literature,OpenAlex,1.0,6,7,3,0.3
propagator,OpenAIRE,propagator,OpenAlex,1.0,13,9,8,0.5714285714285714
polyhedron,OpenAIRE,polyhedron,OpenAlex,1.0,36,33,23,0.5
behavioral addiction,OpenAIRE,behavioral addiction,OpenAlex,1.0,6,6,2,0.2
common sense,OpenAIRE,common sense,OpenAlex,1.0,13,12,4,0.1904761904761904
commonsense knowledge,OpenAIRE,commonsense knowledge,OpenAlex,1.0,21,23,12,0.375
critical appraisal,OpenAIRE,critical appraisal,OpenAlex,1.0,26,17,10,0.303030303030303
sequential decoding,OpenAIRE,sequential decoding,OpenAlex,1.0,13,12,8,0.4705882352941176
confirmation bias,OpenAIRE,confirmation bias,OpenAlex,1.0,17,20,7,0.2333333333333333
data synchronization,OpenAIRE,data synchronization,OpenAlex,1.0,7,6,5,0.625
repetitive control,OpenAIRE,repetitive control,OpenAlex,1.0,13,13,6,0.3
domestic violence,OpenAIRE,domestic violence,OpenAlex,1.0,37,31,21,0.4468085106382978
id ego and super-ego,OpenAIRE,id ego and super-ego,OpenAlex,1.0,15,13,7,0.3333333333333333
group cohesiveness,OpenAIRE,group cohesiveness,OpenAlex,1.0,31,29,19,0.4634146341463415
brain morphometry,OpenAIRE,brain morphometry,OpenAlex,1.0,16,18,5,0.1724137931034483
enabling,OpenAIRE,enabling,OpenAlex,1.0,16,24,14,0.5384615384615384
horticulture,OpenAIRE,horticulture,OpenAlex,1.0,171,96,40,0.1762114537444934
chemical composition,OpenAIRE,chemical composition,OpenAlex,1.0,8,6,2,0.1666666666666666
side channel attack,OpenAIRE,side channel attack,OpenAlex,1.0,9,11,8,0.6666666666666666
information leakage,OpenAIRE,information leakage,OpenAlex,1.0,9,6,2,0.1538461538461538
hermite polynomials,OpenAIRE,hermite polynomials,OpenAlex,1.0,9,14,7,0.4375
surface runoff,OpenAIRE,surface runoff,OpenAlex,1.0,29,42,16,0.2909090909090909
binary decision diagram,OpenAIRE,binary decision diagram,OpenAlex,1.0,18,20,8,0.2666666666666666
adaptive simulated annealing,OpenAIRE,adaptive simulated annealing,OpenAlex,1.0,20,13,8,0.32
economic globalization,OpenAIRE,economic globalization,OpenAlex,1.0,7,6,2,0.1818181818181818
construction industry,OpenAIRE,construction industry,OpenAlex,1.0,35,26,9,0.173076923076923
recreation,OpenAIRE,recreation,OpenAlex,1.0,65,55,38,0.4634146341463415
capillary electrophoresis,OpenAIRE,capillary electrophoresis,OpenAlex,1.0,29,35,28,0.7777777777777778
cyclodextrin,OpenAIRE,cyclodextrin,OpenAlex,1.0,10,9,8,0.7272727272727273
cyclodextrins,OpenAIRE,cyclodextrin,OpenAlex,1.0000000459383362,7,9,5,0.4545454545454545
variable neighborhood search,OpenAIRE,variable neighborhood search,OpenAlex,1.0,8,8,3,0.2307692307692307
hopf algebra,OpenAIRE,hopf algebra,OpenAlex,1.0,8,6,5,0.5555555555555556
functor,OpenAIRE,functor,OpenAlex,1.0,11,14,4,0.1904761904761904
rand index,OpenAIRE,rand index,OpenAlex,1.0,11,13,4,0.2
entropy production,OpenAIRE,entropy production,OpenAlex,1.0,8,9,6,0.5454545454545454
subconscious,OpenAIRE,subconscious,OpenAlex,1.0,8,12,7,0.5384615384615384
image synthesis,OpenAIRE,image synthesis,OpenAlex,1.0,32,18,5,0.1111111111111111
bidirectional associative memory,OpenAIRE,bidirectional associative memory,OpenAlex,1.0,29,37,20,0.4347826086956521
sideband,OpenAIRE,sideband,OpenAlex,1.0,7,7,6,0.75
arthritis,OpenAIRE,arthritis,OpenAlex,1.0,12,6,5,0.3846153846153846
phase portrait,OpenAIRE,phase portrait,OpenAlex,1.0,14,18,11,0.5238095238095238
chemical database,OpenAIRE,chemical database,OpenAlex,1.0,11,13,4,0.2
side looking airborne radar,OpenAIRE,side looking airborne radar,OpenAlex,1.0,9,20,3,0.1153846153846153
