Category1,Source1,Category2,Source2,Similarity,PapersInC1,PapersInC2,PapersInBoth,Agreement
olfactory pathways,OpenAIRE,olfactory system,OpenAlex,0.765349636321341,16,19,9,0.3461538461538461
privilege (social inequality),OpenAIRE,privilege (computing),OpenAlex,0.936307821474248,18,26,16,0.5714285714285714
transpiration,OpenAIRE,photosynthesis,OpenAlex,0.6130183046475026,7,24,7,0.2916666666666667
telomerase,OpenAIRE,telomere,OpenAlex,0.7662420239155888,8,8,6,0.6
join dependency,OpenAIRE,functional dependency,OpenAlex,0.4811100349101505,7,22,5,0.2083333333333333
multivalued dependency,OpenAIRE,functional dependency,OpenAlex,0.7946614861748409,11,22,9,0.375
predicate abstraction,OpenAIRE,abstract interpretation,OpenAlex,0.7353378349717584,7,9,3,0.2307692307692307
service level requirement,OpenAIRE,service level objective,OpenAlex,0.9683476251154935,17,11,6,0.2727272727272727
mutagenesis (molecular biology technique),OpenAIRE,mutagenesis,OpenAlex,0.5505259914944569,24,22,12,0.3529411764705882
hardening (metallurgy),OpenAIRE,hardening (computing),OpenAlex,0.9644240749002032,12,22,11,0.4782608695652174
delamination,OpenAIRE,subduction,OpenAlex,0.7880605617510493,18,25,11,0.34375
soundscape ecology,OpenAIRE,soundscape,OpenAlex,0.8262375903881634,7,16,4,0.2105263157894736
safety management,OpenAIRE,patient safety,OpenAlex,0.8122872625197219,34,30,13,0.2549019607843137
emergency service hospital,OpenAIRE,emergency department,OpenAlex,0.8227870501788862,13,16,7,0.3181818181818182
electron microscope tomography,OpenAIRE,electron tomography,OpenAlex,0.9737858873676658,10,30,7,0.2121212121212121
digital tomosynthesis mammography,OpenAIRE,tomosynthesis,OpenAlex,0.7612142233598806,6,7,4,0.4444444444444444
electronic nose,OpenAIRE,electronic tongue,OpenAlex,0.7817506294754356,58,19,13,0.203125
stratification (mathematics),OpenAIRE,stratification (seeds),OpenAlex,0.9653746562181102,11,17,6,0.2727272727272727
anorexia nervosa,OpenAIRE,anorexia,OpenAlex,0.8294926472335484,13,6,4,0.2666666666666666
consistency model,OpenAIRE,causal consistency,OpenAlex,0.8070878074787612,20,9,8,0.3809523809523809
non-lock concurrency control,OpenAIRE,concurrency control,OpenAlex,0.7393825888888973,6,14,5,0.3333333333333333
optimistic concurrency control,OpenAIRE,concurrency control,OpenAlex,0.961406917438065,6,14,5,0.3333333333333333
distributed concurrency control,OpenAIRE,concurrency control,OpenAlex,0.9597577925827232,6,14,5,0.3333333333333333
multiversion concurrency control,OpenAIRE,concurrency control,OpenAlex,0.9999999829872545,7,14,5,0.3125
release consistency,OpenAIRE,sequential consistency,OpenAlex,0.709814862237967,7,19,5,0.238095238095238
consistency model,OpenAIRE,sequential consistency,OpenAlex,0.7952122064749271,20,19,13,0.5
adult learning,OpenAIRE,adult education,OpenAlex,0.8501445551505444,7,9,3,0.2307692307692307
phobic disorders,OpenAIRE,social anxiety,OpenAlex,0.5832361043793706,31,32,16,0.3404255319148936
economics education,OpenAIRE,primary education,OpenAlex,0.8700787972425561,15,17,6,0.2307692307692307
active packaging,OpenAIRE,packaging engineering,OpenAlex,0.7860213067105906,8,6,4,0.4
wolfe conditions,OpenAIRE,derivation of the conjugate gradient method,OpenAlex,0.4988175374839004,6,11,5,0.4166666666666667
ideomotor apraxia,OpenAIRE,apraxia,OpenAlex,0.7077557453472318,7,19,6,0.3
limb apraxia,OpenAIRE,apraxia,OpenAlex,0.7629354662876385,9,19,8,0.4
respiratory sounds,OpenAIRE,asthma,OpenAlex,0.4613429655347163,10,22,6,0.2307692307692307
skin cancer,OpenAIRE,skin lesion,OpenAlex,0.8835652657931498,34,25,10,0.2040816326530612
melanoma,OpenAIRE,skin lesion,OpenAlex,0.5950606099072117,70,25,18,0.2337662337662337
soil pollutants,OpenAIRE,soil contamination,OpenAlex,0.9609386851724038,12,6,5,0.3846153846153846
test compression,OpenAIRE,test vector,OpenAlex,0.8827837502042967,8,12,5,0.3333333333333333
intensive care,OpenAIRE,intensive care unit,OpenAlex,0.9103393482128572,49,18,12,0.2181818181818181
intensive care units,OpenAIRE,intensive care unit,OpenAlex,0.968412235302212,27,18,9,0.25
intensive care unit,OpenAIRE,intensive care,OpenAlex,0.9103393482128572,18,22,8,0.25
attention deficit disorder with hyperactivity,OpenAIRE,attention deficit hyperactivity disorder,OpenAlex,0.9420988094272452,46,27,22,0.4313725490196078
quantitative susceptibility mapping,OpenAIRE,susceptibility weighted imaging,OpenAlex,0.8946856613363178,17,7,5,0.2631578947368421
reproduction asexual,OpenAIRE,asexual reproduction,OpenAlex,0.8780528999306166,13,12,5,0.25
vestibule labyrinth,OpenAIRE,vestibular system,OpenAlex,0.3761632604855944,29,52,19,0.3064516129032258
sigmoid diseases,OpenAIRE,sigmoid colon,OpenAlex,0.7495443661638992,4,6,3,0.4285714285714285
diverticulitis,OpenAIRE,rectum,OpenAlex,0.4169796998288093,7,7,4,0.4
flood warning,OpenAIRE,flood forecasting,OpenAlex,0.8595325664688561,6,21,5,0.2272727272727272
plasmodium falciparum,OpenAIRE,malaria,OpenAlex,0.8248687255316203,10,15,5,0.25
traditional medicine,OpenAIRE,medicinal plants,OpenAlex,0.6666867362205763,20,8,5,0.217391304347826
air pollution,OpenAIRE,air quality index,OpenAlex,0.8531341773625432,52,33,18,0.2686567164179104
pollutant,OpenAIRE,air pollution,OpenAlex,0.6706104232608957,30,35,11,0.2037037037037037
air quality index,OpenAIRE,air pollution,OpenAlex,0.8531341773625432,30,35,11,0.2037037037037037
air pollutants,OpenAIRE,air pollution,OpenAlex,0.9999999690064448,18,35,9,0.2045454545454545
scanning tunneling microscope,OpenAIRE,scanning tunneling spectroscopy,OpenAlex,0.9466711804700918,29,9,7,0.2258064516129032
time hierarchy theorem,OpenAIRE,universal turing machine,OpenAlex,0.5720680648630962,7,20,7,0.35
turing machine,OpenAIRE,universal turing machine,OpenAlex,0.94963810303688,38,20,11,0.2340425531914893
climbing,OpenAIRE,climb,OpenAlex,0.7991525038554228,18,16,6,0.2142857142857142
tensile testing,OpenAIRE,strain hardening exponent,OpenAlex,0.8030837252644866,11,10,4,0.2352941176470588
hierarchical dirichlet process,OpenAIRE,dirichlet process,OpenAlex,0.9130796350641158,14,34,9,0.2307692307692307
semiparametric model,OpenAIRE,semiparametric regression,OpenAlex,0.8377930902291129,18,28,14,0.4375
soil organic matter,OpenAIRE,organic matter,OpenAlex,0.8739016471157189,11,11,4,0.2222222222222222
propositional variable,OpenAIRE,well-formed formula,OpenAlex,0.612114700500552,13,8,7,0.5
whales,OpenAIRE,whale,OpenAlex,0.8850889654550824,10,10,5,0.3333333333333333
terror management theory,OpenAIRE,mortality salience,OpenAlex,0.6888520026122357,10,6,5,0.4545454545454545
indel mutation,OpenAIRE,indel,OpenAlex,0.7869313410555783,9,19,6,0.2727272727272727
wheelchairs,OpenAIRE,wheelchair,OpenAlex,1.0000000307449872,8,10,6,0.5
knee injuries,OpenAIRE,anterior cruciate ligament,OpenAlex,0.4571754169685502,8,6,3,0.2727272727272727
anterior cruciate ligament injuries,OpenAIRE,anterior cruciate ligament,OpenAlex,0.9374512216792664,5,6,4,0.5714285714285714
stimulus control,OpenAIRE,nicotine,OpenAlex,0.3203980585061881,25,28,13,0.325
flatness (systems theory),OpenAIRE,flatness (cosmology),OpenAlex,0.9508402099601664,8,7,3,0.25
hallucinations,OpenAIRE,auditory hallucination,OpenAlex,0.6550123794843017,37,12,11,0.2894736842105263
film industry,OpenAIRE,movie theater,OpenAlex,0.7252092181271413,8,18,6,0.3
ellsberg paradox,OpenAIRE,ambiguity aversion,OpenAlex,0.6000082965031766,6,9,3,0.25
searching the conformational space for docking,OpenAIRE,macromolecular docking,OpenAlex,0.748687038049529,13,9,4,0.2222222222222222
statistical manifold,OpenAIRE,riemannian manifold,OpenAlex,0.8647699636382721,10,15,6,0.3157894736842105
pest control,OpenAIRE,biological pest control,OpenAlex,0.9464730806601072,24,26,9,0.2195121951219512
integrated pest management,OpenAIRE,biological pest control,OpenAlex,0.8706577261546042,16,26,8,0.2352941176470588
affine combination,OpenAIRE,affine hull,OpenAlex,0.6409379202966194,8,6,3,0.2727272727272727
quality function deployment,OpenAIRE,value engineering,OpenAlex,0.7694939464693463,30,16,14,0.4375
semantic dementia,OpenAIRE,frontotemporal dementia,OpenAlex,0.7255585005066871,16,28,10,0.2941176470588235
aphasia primary progressive,OpenAIRE,frontotemporal dementia,OpenAlex,0.6932113569086813,7,28,7,0.25
dynamic logic (modal logic),OpenAIRE,dynamic logic (digital electronics),OpenAlex,0.9336033534566512,38,25,11,0.2115384615384615
diesel engine,OpenAIRE,diesel fuel,OpenAlex,0.814539153725291,10,19,8,0.3809523809523809
antibiotic resistance,OpenAIRE,drug resistance,OpenAlex,0.7889969046804496,30,15,9,0.25
antibiotics,OpenAIRE,drug resistance,OpenAlex,0.6707613459846874,28,15,8,0.2285714285714285
reef,OpenAIRE,coral reef,OpenAlex,0.9509685230476452,6,12,4,0.2857142857142857
high-pass filter,OpenAIRE,electronic filter,OpenAlex,0.6172283053154917,26,12,7,0.2258064516129032
electronic filter topology,OpenAIRE,electronic filter,OpenAlex,0.936209408517341,11,12,6,0.3529411764705882
lizards,OpenAIRE,lizard,OpenAlex,0.686640118235488,28,17,10,0.2857142857142857
advance care planning,OpenAIRE,palliative care,OpenAlex,0.9098614877307056,7,22,7,0.3181818181818182
hierarchical structure of the big five,OpenAIRE,alternative five model of personality,OpenAlex,0.878684244802056,7,9,5,0.4545454545454545
bounding interval hierarchy,OpenAIRE,bounding volume,OpenAlex,0.7824267134639689,8,9,4,0.3076923076923077
bounding volume hierarchy,OpenAIRE,bounding volume,OpenAlex,0.9465163031034582,8,9,5,0.4166666666666667
antiparallel (biochemistry),OpenAIRE,antiparallel (mathematics),OpenAlex,0.9925118091405636,6,9,6,0.6666666666666666
universal motor,OpenAIRE,brushed dc electric motor,OpenAlex,0.6221420656758049,11,12,4,0.2105263157894736
subthalamic nucleus,OpenAIRE,deep brain stimulation,OpenAlex,0.6228332208454339,10,18,9,0.4736842105263157
supplementary eye field,OpenAIRE,frontal eye fields,OpenAlex,0.8990529514016863,13,12,6,0.3157894736842105
critical care,OpenAIRE,critically ill,OpenAlex,0.4697540720309884,21,8,5,0.2083333333333333
critical illness,OpenAIRE,critically ill,OpenAlex,0.5691907265849584,12,8,7,0.5384615384615384
actin cytoskeleton,OpenAIRE,actin,OpenAlex,0.9375720695644072,9,9,4,0.2857142857142857
fluorocarbons,OpenAIRE,microbubbles,OpenAlex,0.4096768748998929,12,19,6,0.24
vector quantization,OpenAIRE,learning vector quantization,OpenAlex,0.9110167298238658,91,45,23,0.2035398230088495
maximum cut,OpenAIRE,minimum cut,OpenAlex,0.9629217505710234,9,11,6,0.4285714285714285
neutrino,OpenAIRE,neutrino oscillation,OpenAlex,0.8321170847528628,7,8,4,0.3636363636363636
dna fingerprinting,OpenAIRE,dna profiling,OpenAlex,0.9037868273664996,13,9,5,0.2941176470588235
directed evolution,OpenAIRE,directed molecular evolution,OpenAlex,0.9394300658414968,21,19,14,0.5384615384615384
deterrence (legal),OpenAIRE,deterrence (psychology),OpenAlex,0.9617332574723936,6,15,4,0.2352941176470588
normative ethics,OpenAIRE,information ethics,OpenAlex,0.8427380649487234,8,18,5,0.238095238095238
riemannian manifold,OpenAIRE,statistical manifold,OpenAlex,0.8647699636382721,16,12,5,0.217391304347826
soil classification,OpenAIRE,soil map,OpenAlex,0.718424845347895,14,20,7,0.2592592592592592
digital soil mapping,OpenAIRE,soil map,OpenAlex,0.7384297243694554,9,20,8,0.3809523809523809
soil classification,OpenAIRE,soil survey,OpenAlex,0.8530330564176298,14,7,4,0.2352941176470588
quantum chromodynamics,OpenAIRE,lattice qcd,OpenAlex,0.6522662158213293,22,10,9,0.391304347826087
lattice field theory,OpenAIRE,lattice qcd,OpenAlex,0.7200276652394508,12,10,4,0.2222222222222222
construction site safety,OpenAIRE,safety culture,OpenAlex,0.7072576464906395,15,8,4,0.2105263157894736
peer feedback,OpenAIRE,peer evaluation,OpenAlex,0.8562039540595002,47,11,10,0.2083333333333333
peer assessment,OpenAIRE,peer evaluation,OpenAlex,0.9794220043970094,18,11,9,0.45
isoelectric point,OpenAIRE,isoelectric focusing,OpenAlex,0.6972089162726195,6,7,3,0.3
automatic target recognition,OpenAIRE,target acquisition,OpenAlex,0.8585923559275971,19,15,7,0.2592592592592592
missile,OpenAIRE,missile guidance,OpenAlex,0.825084970534391,16,13,8,0.3809523809523809
equivalence class,OpenAIRE,equivalence class (music),OpenAlex,0.4413137083989039,8,11,4,0.2666666666666666
heterosexuality,OpenAIRE,sexual orientation,OpenAlex,0.7783140570544279,14,19,6,0.2222222222222222
paramagnetism,OpenAIRE,electron paramagnetic resonance,OpenAlex,0.9100835936916284,13,9,4,0.2222222222222222
grip force,OpenAIRE,hand strength,OpenAlex,0.6430057332523678,9,17,6,0.3
grip force,OpenAIRE,grip strength,OpenAlex,0.816044616207587,9,17,6,0.3
permeability (earth sciences),OpenAIRE,permeability (electromagnetism),OpenAlex,0.9485303204230072,11,20,10,0.4761904761904761
settlement (structural),OpenAIRE,settlement (finance),OpenAlex,0.9786518476370958,10,31,10,0.3225806451612903
reluctance motor,OpenAIRE,magnetic reluctance,OpenAlex,0.6856474017157997,17,23,10,0.3333333333333333
switched reluctance motor,OpenAIRE,magnetic reluctance,OpenAlex,0.6778254079244542,39,23,14,0.2916666666666667
enterprise information system,OpenAIRE,enterprise architecture,OpenAlex,0.7675894678675013,6,10,4,0.3333333333333333
enterprise planning system,OpenAIRE,enterprise systems engineering,OpenAlex,0.9068041813281492,7,6,3,0.3
enterprise information system,OpenAIRE,enterprise systems engineering,OpenAlex,0.8864456618667766,6,6,4,0.5
phosphatidylcholine,OpenAIRE,phospholipid,OpenAlex,0.6165838492532236,7,10,5,0.4166666666666667
cuckoo search,OpenAIRE,cuckoo,OpenAlex,0.7345526235069566,27,6,6,0.2222222222222222
drought tolerance,OpenAIRE,drought stress,OpenAlex,0.8567208499779144,18,8,5,0.238095238095238
fast multipole method,OpenAIRE,multipole expansion,OpenAlex,0.6369247420965578,6,8,4,0.4
biological pest control,OpenAIRE,pest control,OpenAlex,0.9464730806601072,22,13,6,0.2068965517241379
torsion (mechanics),OpenAIRE,torsion (gastropod),OpenAlex,0.9813964309789466,19,20,11,0.3928571428571428
damping matrix,OpenAIRE,stiffness matrix,OpenAlex,0.809414839055155,7,16,4,0.2105263157894736
transcritical bifurcation,OpenAIRE,bogdanov-takens bifurcation,OpenAlex,0.518866265370527,17,7,5,0.2631578947368421
gene duplication,OpenAIRE,gene family,OpenAlex,0.8135243784018716,51,19,13,0.2280701754385964
event tree,OpenAIRE,event tree analysis,OpenAlex,0.9108585245997451,9,9,5,0.3846153846153846
antibodies monoclonal,OpenAIRE,monoclonal antibody,OpenAlex,0.8172524110688728,15,12,7,0.35
insemination,OpenAIRE,artificial insemination,OpenAlex,0.900926513332949,7,7,4,0.4
medicine chinese traditional,OpenAIRE,traditional chinese medicine,OpenAlex,0.9134840876845398,7,7,4,0.4
back pain,OpenAIRE,low back pain,OpenAlex,0.7640856985735212,10,13,4,0.2105263157894736
squeezed coherent state,OpenAIRE,coherent states,OpenAlex,0.8246968729346238,17,19,10,0.3846153846153846
myotonic dystrophy,OpenAIRE,myotonia,OpenAlex,0.9440370358462482,13,6,6,0.4615384615384615
fourier transform infrared spectroscopy,OpenAIRE,fourier transform spectroscopy,OpenAlex,0.9585317216350706,18,7,5,0.25
positioning system,OpenAIRE,received signal strength indication,OpenAlex,0.710269426048468,10,6,3,0.2307692307692307
pseudo amino acid composition,OpenAIRE,dipeptide,OpenAlex,0.7117434371070462,25,27,16,0.4444444444444444
vomiting,OpenAIRE,nausea,OpenAlex,0.6863591346116537,6,8,3,0.2727272727272727
molding (process),OpenAIRE,molding (decorative),OpenAlex,0.9677252357761148,7,6,5,0.625
glare (vision),OpenAIRE,glare,OpenAlex,0.5438680890936545,7,14,7,0.5
unified power flow controller,OpenAIRE,flexible ac transmission system,OpenAlex,0.695701836337411,15,17,6,0.2307692307692307
shunt (electrical),OpenAIRE,shunt (medical),OpenAlex,0.973794756621466,13,14,7,0.35
covid- vaccines,OpenAIRE,vaccination,OpenAlex,0.7476729622072388,9,20,5,0.2083333333333333
hedonic index,OpenAIRE,price index,OpenAlex,0.6843613194772692,6,6,3,0.3333333333333333
hedonic index,OpenAIRE,hedonic pricing,OpenAlex,0.6037619276067194,6,15,5,0.3125
yield management,OpenAIRE,revenue management,OpenAlex,0.8154340399841776,10,16,6,0.3
dynamic priority scheduling,OpenAIRE,two-level scheduling,OpenAlex,0.6252415978192056,47,10,10,0.2127659574468085
rate-monotonic scheduling,OpenAIRE,two-level scheduling,OpenAlex,0.7722659031064393,21,10,8,0.3478260869565217
round-robin scheduling,OpenAIRE,two-level scheduling,OpenAlex,0.7471622662081825,8,10,7,0.6363636363636364
two-level scheduling,OpenAIRE,dynamic priority scheduling,OpenAlex,0.6252415978192056,12,22,7,0.2592592592592592
rate-monotonic scheduling,OpenAIRE,dynamic priority scheduling,OpenAlex,0.6513745583416577,21,22,10,0.303030303030303
fair-share scheduling,OpenAIRE,dynamic priority scheduling,OpenAlex,0.6329640019982966,27,22,11,0.2894736842105263
earliest deadline first scheduling,OpenAIRE,dynamic priority scheduling,OpenAlex,0.658395277850224,7,22,5,0.2083333333333333
genetic algorithm scheduling,OpenAIRE,dynamic priority scheduling,OpenAlex,0.7656512278676613,15,22,7,0.2333333333333333
food web,OpenAIRE,food chain,OpenAlex,0.6591242790019181,9,11,4,0.25
quantum cryptography,OpenAIRE,quantum key distribution,OpenAlex,0.7293415150439135,16,12,8,0.4
percolation threshold,OpenAIRE,percolation theory,OpenAlex,0.8111293577625097,11,10,4,0.2352941176470588
percolation,OpenAIRE,percolation theory,OpenAlex,0.8775910063350554,21,10,6,0.24
ensemble prediction,OpenAIRE,ensemble average,OpenAlex,0.6412838211779632,10,12,6,0.375
dengue virus,OpenAIRE,dengue fever,OpenAlex,0.7383220567057872,9,10,7,0.5833333333333334
dengue,OpenAIRE,dengue fever,OpenAlex,0.8452448422698249,8,10,6,0.5
ringing,OpenAIRE,ringing artifacts,OpenAlex,0.7816958193371569,8,9,4,0.3076923076923077
selective laser sintering,OpenAIRE,sintering,OpenAlex,0.7772399607374377,6,15,5,0.3125
magnetosphere,OpenAIRE,solar wind,OpenAlex,0.5045417088361286,10,13,4,0.2105263157894736
flyback transformer,OpenAIRE,flyback converter,OpenAlex,0.8418195396568624,6,6,4,0.5
computed tomography angiography,OpenAIRE,coronary angiography,OpenAlex,0.8080898977193222,6,10,3,0.2307692307692307
chord (music),OpenAIRE,chord (peer-to-peer),OpenAlex,0.6519652465343886,7,15,5,0.2941176470588235
meiosis,OpenAIRE,homologous recombination,OpenAlex,0.8139558700762537,28,18,11,0.3142857142857143
distributed shared memory,OpenAIRE,uniform memory access,OpenAlex,0.7114585491259782,10,7,5,0.4166666666666667
key management,OpenAIRE,key distribution,OpenAlex,0.9456758214093576,8,8,4,0.3333333333333333
scenario planning,OpenAIRE,scenario analysis,OpenAlex,0.7578127815807191,15,16,6,0.24
