Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
soundness,OpenAIRE,soundness,OpenAlex,1.0,6,7,4,0.4444444444444444
soundness,OpenAlex,soundness,OpenAIRE,1.0,7,6,4,0.4444444444444444
combustion,OpenAlex,combustion,OpenAIRE,1.0,6,3,3,0.5
radiation dose,OpenAlex,radiation dose,OpenAIRE,1.0,6,10,6,0.6
electrophoresis,OpenAIRE,electrophoresis,OpenAlex,1.0,10,9,6,0.4615384615384615
synchronous motor,OpenAIRE,synchronous motor,OpenAlex,1.0,17,12,9,0.45
superposition principle,OpenAIRE,superposition principle,OpenAlex,1.0,15,20,11,0.4583333333333333
hyperbolic partial differential equation,OpenAIRE,hyperbolic partial differential equation,OpenAlex,1.0,6,6,4,0.5
hyperbolic partial differential equation,OpenAlex,hyperbolic partial differential equation,OpenAIRE,1.0,6,6,4,0.5
temporality,OpenAlex,temporality,OpenAIRE,1.0,7,5,5,0.7142857142857143
futures contract,OpenAlex,futures contract,OpenAIRE,1.0,18,14,13,0.6842105263157895
supercapacitor,OpenAlex,supercapacitor,OpenAIRE,1.0,6,6,5,0.7142857142857143
likert scale,OpenAIRE,likert scale,OpenAlex,1.0,6,8,5,0.5555555555555556
likert scale,OpenAlex,likert scale,OpenAIRE,1.0,8,6,5,0.5555555555555556
inductor,OpenAIRE,inductor,OpenAlex,1.0,14,7,7,0.5
think aloud protocol,OpenAlex,think aloud protocol,OpenAIRE,1.0,7,5,4,0.5
video quality,OpenAIRE,video quality,OpenAlex,1.0,11,14,9,0.5625
subjective video quality,OpenAIRE,subjective video quality,OpenAlex,1.0,8,8,6,0.6
video quality,OpenAlex,video quality,OpenAIRE,1.0,14,11,9,0.5625
grain boundary,OpenAIRE,grain boundary,OpenAlex,1.0,10,11,7,0.5
gestalt psychology,OpenAlex,gestalt psychology,OpenAIRE,1.0,16,12,11,0.6470588235294118
implicit attitude,OpenAIRE,implicit attitude,OpenAlex,1.0,8,9,6,0.5454545454545454
implicit attitude,OpenAlex,implicit attitude,OpenAIRE,1.0,9,8,6,0.5454545454545454
bursting,OpenAIRE,bursting,OpenAlex,1.0,10,12,9,0.6923076923076923
salinity,OpenAIRE,salinity,OpenAlex,1.0,6,6,5,0.7142857142857143
computational thinking,OpenAlex,computational thinking,OpenAIRE,1.0,9,10,9,0.9
hamiltonian system,OpenAlex,hamiltonian system,OpenAIRE,1.0,9,6,5,0.5
distillation,OpenAlex,distillation,OpenAIRE,1.0,21,10,10,0.4761904761904761
reinterpretation,OpenAlex,reinterpretation,OpenAIRE,1.0,7,5,5,0.7142857142857143
formant,OpenAIRE,formant,OpenAlex,1.0,8,9,7,0.7
formant,OpenAlex,formant,OpenAIRE,1.0,9,8,7,0.7
recreation,OpenAIRE,recreation,OpenAlex,1.0,11,7,6,0.5
early stopping,OpenAlex,early stopping,OpenAIRE,1.0,11,7,6,0.5
conjecture,OpenAlex,conjecture,OpenAIRE,1.0,12,11,7,0.4375
multiprocessing,OpenAIRE,multiprocessing,OpenAlex,1.0,7,3,3,0.4285714285714285
terahertz radiation,OpenAIRE,terahertz radiation,OpenAlex,1.0,8,8,7,0.7777777777777778
terahertz radiation,OpenAlex,terahertz radiation,OpenAIRE,1.0,8,8,7,0.7777777777777778
soliton,OpenAlex,soliton,OpenAIRE,1.0,9,7,6,0.6
brain size,OpenAlex,brain size,OpenAIRE,1.0,8,11,6,0.4615384615384615
degree distribution,OpenAlex,degree distribution,OpenAIRE,1.0,12,12,7,0.4117647058823529
offensive,OpenAlex,offensive,OpenAIRE,1.0,7,5,5,0.7142857142857143
hebbian theory,OpenAIRE,hebbian theory,OpenAlex,1.0,22,27,19,0.6333333333333333
specular reflection,OpenAIRE,specular reflection,OpenAlex,1.0,6,9,5,0.5
kinship,OpenAIRE,kinship,OpenAlex,1.0,8,9,5,0.4166666666666667
kinship,OpenAlex,kinship,OpenAIRE,1.0,9,8,5,0.4166666666666667
inattentional blindness,OpenAIRE,inattentional blindness,OpenAlex,1.0,7,8,6,0.6666666666666666
change blindness,OpenAIRE,change blindness,OpenAlex,1.0,13,10,7,0.4375
inattentional blindness,OpenAlex,inattentional blindness,OpenAIRE,1.0,8,7,6,0.6666666666666666
database search engine,OpenAlex,database search engine,OpenAIRE,1.0,7,6,4,0.4444444444444444
alarm,OpenAlex,alarm,OpenAIRE,1.0,10,6,5,0.4545454545454545
binocular disparity,OpenAlex,binocular disparity,OpenAIRE,1.0,13,7,7,0.5384615384615384
quantile,OpenAIRE,quantile,OpenAlex,1.0,13,15,10,0.5555555555555556
medial axis,OpenAlex,medial axis,OpenAIRE,1.0,6,4,3,0.4285714285714285
rigid body,OpenAIRE,rigid body,OpenAlex,1.0,14,10,7,0.4117647058823529
pharmaceutical industry,OpenAIRE,pharmaceutical industry,OpenAlex,1.0,8,6,5,0.5555555555555556
pharmaceutical industry,OpenAlex,pharmaceutical industry,OpenAIRE,1.0,6,8,5,0.5555555555555556
magnetic nanoparticles,OpenAlex,magnetic nanoparticles,OpenAIRE,1.0,6,5,4,0.5714285714285714
fallacy,OpenAIRE,fallacy,OpenAlex,1.0,6,7,4,0.4444444444444444
query expansion,OpenAIRE,query expansion,OpenAlex,1.0,23,16,12,0.4444444444444444
query expansion,OpenAlex,query expansion,OpenAIRE,1.0,16,23,12,0.4444444444444444
bursting,OpenAlex,bursting,OpenAIRE,1.0,12,10,9,0.6923076923076923
electronic nose,OpenAIRE,electronic nose,OpenAlex,1.0,10,12,9,0.6923076923076923
electronic nose,OpenAlex,electronic nose,OpenAIRE,1.0,12,10,9,0.6923076923076923
authoritarianism,OpenAlex,authoritarianism,OpenAIRE,1.0,8,5,4,0.4444444444444444
forest inventory,OpenAIRE,forest inventory,OpenAlex,1.0,6,6,5,0.7142857142857143
forest inventory,OpenAlex,forest inventory,OpenAIRE,1.0,6,6,5,0.7142857142857143
microevolution,OpenAIRE,microevolution,OpenAlex,1.0,8,7,5,0.5
blood flow,OpenAIRE,blood flow,OpenAlex,1.0,13,16,10,0.5263157894736842
maximum power transfer theorem,OpenAlex,maximum power transfer theorem,OpenAIRE,1.0,10,11,7,0.5
newspaper,OpenAIRE,newspaper,OpenAlex,1.0,10,13,9,0.6428571428571429
geodetic datum,OpenAlex,geodetic datum,OpenAIRE,1.0,7,5,4,0.5
broca's area,OpenAIRE,broca's area,OpenAlex,1.0,11,12,7,0.4375
routing protocol,OpenAlex,routing protocol,OpenAIRE,1.0,17,16,10,0.4347826086956521
dendrogram,OpenAIRE,dendrogram,OpenAlex,1.0,7,3,3,0.4285714285714285
cache,OpenAlex,cache,OpenAIRE,1.0,9,4,4,0.4444444444444444
crystal structure prediction,OpenAlex,crystal structure prediction,OpenAIRE,1.0,9,6,6,0.6666666666666666
locus of control,OpenAIRE,locus of control,OpenAlex,1.0,9,7,7,0.7777777777777778
locus of control,OpenAlex,locus of control,OpenAIRE,1.0,7,9,7,0.7777777777777778
torque ripple,OpenAlex,torque ripple,OpenAIRE,1.0,8,5,5,0.625
microrna,OpenAIRE,microrna,OpenAlex,1.0,6,7,6,0.8571428571428571
microrna,OpenAlex,microrna,OpenAIRE,1.0,7,6,6,0.8571428571428571
photodiode,OpenAIRE,photodiode,OpenAlex,1.0,6,6,5,0.7142857142857143
photodiode,OpenAlex,photodiode,OpenAIRE,1.0,6,6,5,0.7142857142857143
kinesthetic learning,OpenAIRE,kinesthetic learning,OpenAlex,1.0,6,6,4,0.5
concatenated error correction code,OpenAlex,concatenated error correction code,OpenAIRE,1.0,9,6,5,0.5
workbench,OpenAlex,workbench,OpenAIRE,1.0,12,8,7,0.5384615384615384
ac motor,OpenAIRE,ac motor,OpenAlex,1.0,12,12,7,0.4117647058823529
query optimization,OpenAIRE,query optimization,OpenAlex,1.0,13,14,9,0.5
automatic generation control,OpenAIRE,automatic generation control,OpenAlex,1.0,9,9,6,0.5
exoskeleton,OpenAlex,exoskeleton,OpenAIRE,1.0,11,11,8,0.5714285714285714
counterfactual thinking,OpenAlex,counterfactual thinking,OpenAIRE,1.0,19,15,11,0.4782608695652174
thermal conduction,OpenAIRE,thermal conduction,OpenAlex,1.0,12,13,8,0.4705882352941176
hypercube,OpenAlex,hypercube,OpenAIRE,1.0,7,7,5,0.5555555555555556
segmented regression,OpenAIRE,segmented regression,OpenAlex,1.0,6,3,3,0.5
personalized medicine,OpenAIRE,personalized medicine,OpenAlex,1.0,12,8,6,0.4285714285714285
personalized medicine,OpenAlex,personalized medicine,OpenAIRE,1.0,8,12,6,0.4285714285714285
lyapunov optimization,OpenAIRE,lyapunov optimization,OpenAlex,1.0,7,7,5,0.5555555555555556
lyapunov optimization,OpenAlex,lyapunov optimization,OpenAIRE,1.0,7,7,5,0.5555555555555556
distrust,OpenAIRE,distrust,OpenAlex,1.0,8,6,5,0.5555555555555556
stylized fact,OpenAIRE,stylized fact,OpenAlex,1.0,15,12,11,0.6875
propagation delay,OpenAIRE,propagation delay,OpenAlex,1.0,7,4,4,0.5714285714285714
state of charge,OpenAlex,state of charge,OpenAIRE,1.0,6,4,4,0.6666666666666666
machining,OpenAlex,machining,OpenAIRE,1.0,20,15,13,0.5909090909090909
chromatic scale,OpenAIRE,chromatic scale,OpenAlex,1.0,8,12,7,0.5384615384615384
any-angle path planning,OpenAIRE,any-angle path planning,OpenAlex,1.0,10,10,7,0.5384615384615384
metamodeling,OpenAlex,metamodeling,OpenAIRE,1.0,6,4,3,0.4285714285714285
chromatic scale,OpenAlex,chromatic scale,OpenAIRE,1.0,12,8,7,0.5384615384615384
phonon,OpenAlex,phonon,OpenAIRE,1.0,8,6,6,0.75
timit,OpenAlex,timit,OpenAIRE,1.0,10,8,6,0.5
hausdorff distance,OpenAIRE,hausdorff distance,OpenAlex,1.0,11,14,9,0.5625
microevolution,OpenAlex,microevolution,OpenAIRE,1.0,7,8,5,0.5
ankle,OpenAIRE,ankle,OpenAlex,1.0,12,13,9,0.5625
color filter array,OpenAIRE,color filter array,OpenAlex,1.0,6,4,4,0.6666666666666666
computational thinking,OpenAIRE,computational thinking,OpenAlex,1.0,10,9,9,0.9
new public management,OpenAIRE,new public management,OpenAlex,1.0,6,4,4,0.6666666666666666
sagittal plane,OpenAIRE,sagittal plane,OpenAlex,1.0,6,12,6,0.5
range of motion,OpenAIRE,range of motion,OpenAlex,1.0,8,7,6,0.6666666666666666
sagittal plane,OpenAlex,sagittal plane,OpenAIRE,1.0,12,6,6,0.5
pickup,OpenAIRE,pickup,OpenAlex,1.0,8,11,7,0.5833333333333334
pickup,OpenAlex,pickup,OpenAIRE,1.0,11,8,7,0.5833333333333334
blood flow,OpenAlex,blood flow,OpenAIRE,1.0,16,13,10,0.5263157894736842
laser doppler velocimetry,OpenAlex,laser doppler velocimetry,OpenAIRE,1.0,6,3,3,0.5
shape-memory polymer,OpenAIRE,shape-memory polymer,OpenAlex,1.0,7,8,7,0.875
lifelong learning,OpenAlex,lifelong learning,OpenAIRE,1.0,6,4,3,0.4285714285714285
sadness,OpenAIRE,sadness,OpenAlex,1.0,13,12,9,0.5625
boredom,OpenAIRE,boredom,OpenAlex,1.0,6,5,5,0.8333333333333334
destination image,OpenAIRE,destination image,OpenAlex,1.0,7,14,7,0.5
plant community,OpenAIRE,plant community,OpenAlex,1.0,6,4,3,0.4285714285714285
sign language,OpenAIRE,sign language,OpenAlex,1.0,8,6,5,0.5555555555555556
rendezvous,OpenAlex,rendezvous,OpenAIRE,1.0,6,5,4,0.5714285714285714
conjoint analysis,OpenAIRE,conjoint analysis,OpenAlex,1.0,10,7,6,0.5454545454545454
galerkin method,OpenAIRE,galerkin method,OpenAlex,1.0,9,8,6,0.5454545454545454
echo state network,OpenAlex,echo state network,OpenAIRE,1.0,6,6,5,0.7142857142857143
loyalty business model,OpenAlex,loyalty business model,OpenAIRE,1.0,7,13,6,0.4285714285714285
optogenetics,OpenAlex,optogenetics,OpenAIRE,1.0,6,5,4,0.5714285714285714
epileptic seizure,OpenAIRE,epileptic seizure,OpenAlex,1.0,8,9,6,0.5454545454545454
sociality,OpenAIRE,sociality,OpenAlex,1.0,8,8,6,0.6
sociality,OpenAlex,sociality,OpenAIRE,1.0,8,8,6,0.6
partial correlation,OpenAlex,partial correlation,OpenAIRE,1.0,8,7,6,0.6666666666666666
recall test,OpenAIRE,recall test,OpenAlex,1.0,7,6,5,0.625
recall test,OpenAlex,recall test,OpenAIRE,1.0,6,7,5,0.625
amorphous solid,OpenAIRE,amorphous solid,OpenAlex,1.0,10,10,6,0.4285714285714285
shannon–fano coding,OpenAIRE,shannon–fano coding,OpenAlex,1.0,8,5,5,0.625
social heuristics,OpenAlex,social heuristics,OpenAIRE,1.0,11,9,6,0.4285714285714285
quantile regression,OpenAIRE,quantile regression,OpenAlex,1.0,8,10,8,0.8
transcranial magnetic stimulation,OpenAIRE,transcranial magnetic stimulation,OpenAlex,1.0,6,6,4,0.5
probabilistic roadmap,OpenAlex,probabilistic roadmap,OpenAIRE,1.0,6,6,4,0.5
any-angle path planning,OpenAlex,any-angle path planning,OpenAIRE,1.0,10,10,7,0.5384615384615384
nonholonomic system,OpenAlex,nonholonomic system,OpenAIRE,1.0,24,23,20,0.7407407407407407
crisis,OpenAIRE,crisis,OpenAlex,1.0,12,10,7,0.4666666666666667
gel electrophoresis,OpenAIRE,gel electrophoresis,OpenAlex,1.0,8,5,4,0.4444444444444444
tribology,OpenAIRE,tribology,OpenAlex,1.0,7,8,6,0.6666666666666666
tribology,OpenAlex,tribology,OpenAIRE,1.0,8,7,6,0.6666666666666666
neuroevolution,OpenAIRE,neuroevolution,OpenAlex,1.0,7,6,5,0.625
cryptocurrency,OpenAlex,cryptocurrency,OpenAIRE,1.0,9,4,4,0.4444444444444444
high-dynamic-range imaging,OpenAlex,high-dynamic-range imaging,OpenAIRE,1.0,8,4,4,0.5
best bin first,OpenAlex,best bin first,OpenAIRE,1.0,10,9,6,0.4615384615384615
large margin nearest neighbor,OpenAlex,large margin nearest neighbor,OpenAIRE,1.0,6,6,4,0.5
path loss,OpenAlex,path loss,OpenAIRE,1.0,7,4,4,0.5714285714285714
conformal map,OpenAIRE,conformal map,OpenAlex,1.0,10,8,6,0.5
active noise control,OpenAIRE,active noise control,OpenAlex,1.0,12,8,6,0.4285714285714285
shape-memory polymer,OpenAlex,shape-memory polymer,OpenAIRE,1.0,8,7,7,0.875
monaural,OpenAlex,monaural,OpenAIRE,1.0,8,4,4,0.5
suggested upper merged ontology,OpenAlex,suggested upper merged ontology,OpenAIRE,1.0,6,6,4,0.5
dephasing,OpenAlex,dephasing,OpenAIRE,1.0,7,6,6,0.8571428571428571
hormone,OpenAlex,hormone,OpenAIRE,1.0,8,5,4,0.4444444444444444
cosmology,OpenAlex,cosmology,OpenAIRE,1.0,15,8,7,0.4375
cuda,OpenAIRE,cuda,OpenAlex,1.0,7,8,5,0.5
fixation point,OpenAlex,fixation point,OpenAIRE,1.0,7,3,3,0.4285714285714285
magnesium,OpenAIRE,magnesium,OpenAlex,1.0,8,4,4,0.5
retraining,OpenAlex,retraining,OpenAIRE,1.0,6,3,3,0.5
destination image,OpenAlex,destination image,OpenAIRE,1.0,14,7,7,0.5
symbolic interactionism,OpenAIRE,symbolic interactionism,OpenAlex,1.0,12,8,6,0.4285714285714285
train,OpenAlex,train,OpenAIRE,1.0,8,6,5,0.5555555555555556
regularization perspectives on support vector machines,OpenAIRE,regularization perspectives on support vector machines,OpenAlex,1.0,8,9,6,0.5454545454545454
sensory substitution,OpenAIRE,sensory substitution,OpenAlex,1.0,6,3,3,0.5
gynecology,OpenAIRE,gynecology,OpenAlex,1.0,6,3,3,0.5
quantile regression,OpenAlex,quantile regression,OpenAIRE,1.0,10,8,8,0.8
industrialisation,OpenAIRE,industrialisation,OpenAlex,1.0,7,3,3,0.4285714285714285
thermal conductivity,OpenAIRE,thermal conductivity,OpenAlex,1.0,6,7,5,0.625
lexical semantics,OpenAIRE,lexical semantics,OpenAlex,1.0,8,5,4,0.4444444444444444
relational database management system,OpenAlex,relational database management system,OpenAIRE,1.0,7,5,4,0.5
sex offense,OpenAIRE,sex offense,OpenAlex,1.0,7,3,3,0.4285714285714285
recidivism,OpenAlex,recidivism,OpenAIRE,1.0,6,5,5,0.8333333333333334
deadlock,OpenAIRE,deadlock,OpenAlex,1.0,6,4,4,0.6666666666666666
process architecture,OpenAIRE,process architecture,OpenAlex,1.0,7,6,4,0.4444444444444444
process architecture,OpenAlex,process architecture,OpenAIRE,1.0,6,7,4,0.4444444444444444
constraint learning,OpenAIRE,constraint learning,OpenAlex,1.0,7,9,5,0.4545454545454545
attrition,OpenAlex,attrition,OpenAIRE,1.0,10,8,6,0.5
transcranial magnetic stimulation,OpenAlex,transcranial magnetic stimulation,OpenAIRE,1.0,6,6,4,0.5
sequential minimal optimization,OpenAIRE,sequential minimal optimization,OpenAlex,1.0,8,5,5,0.625
multigrid method,OpenAIRE,multigrid method,OpenAlex,1.0,7,5,4,0.5
thermal conductivity,OpenAlex,thermal conductivity,OpenAIRE,1.0,7,6,5,0.625
tree kernel,OpenAIRE,tree kernel,OpenAlex,1.0,14,9,7,0.4375
hinge loss,OpenAlex,hinge loss,OpenAIRE,1.0,11,6,5,0.4166666666666667
opacity,OpenAlex,opacity,OpenAIRE,1.0,6,4,3,0.4285714285714285
amodal perception,OpenAlex,amodal perception,OpenAIRE,1.0,7,3,3,0.4285714285714285
jet (fluid),OpenAlex,jet (fluid),OpenAIRE,1.0,9,7,5,0.4545454545454545
transmitter power output,OpenAIRE,transmitter power output,OpenAlex,1.0,9,13,8,0.5714285714285714
misinformation,OpenAlex,misinformation,OpenAIRE,1.0,9,6,5,0.5
pronunciation,OpenAlex,pronunciation,OpenAIRE,1.0,10,8,7,0.6363636363636364
philosophy of language,OpenAlex,philosophy of language,OpenAIRE,1.0,14,14,9,0.4736842105263157
metaplasticity,OpenAIRE,metaplasticity,OpenAlex,1.0,7,9,7,0.7777777777777778
metaplasticity,OpenAlex,metaplasticity,OpenAIRE,1.0,9,7,7,0.7777777777777778
wound rotor motor,OpenAIRE,wound rotor motor,OpenAlex,1.0,6,3,3,0.5
mean-shift,OpenAIRE,mean-shift,OpenAlex,1.0,8,5,5,0.625
dijkstra's algorithm,OpenAlex,dijkstra's algorithm,OpenAIRE,1.0,6,4,4,0.6666666666666666
design thinking,OpenAIRE,design thinking,OpenAlex,1.0,6,5,5,0.8333333333333334
compositional data,OpenAIRE,compositional data,OpenAlex,1.0,7,8,6,0.6666666666666666
compositional data,OpenAlex,compositional data,OpenAIRE,1.0,8,7,6,0.6666666666666666
choquet integral,OpenAIRE,choquet integral,OpenAlex,1.0,6,8,5,0.5555555555555556
latitude,OpenAIRE,latitude,OpenAlex,1.0,9,7,6,0.6
latitude,OpenAlex,latitude,OpenAIRE,1.0,7,9,6,0.6
evolution of sexual reproduction,OpenAlex,evolution of sexual reproduction,OpenAIRE,1.0,6,5,4,0.5714285714285714
strategic human resource planning,OpenAlex,strategic human resource planning,OpenAIRE,1.0,6,6,4,0.5
allometry,OpenAIRE,allometry,OpenAlex,1.0,6,4,4,0.6666666666666666
android (operating system),OpenAlex,android (operating system),OpenAIRE,1.0,10,5,5,0.5
habitat fragmentation,OpenAIRE,habitat fragmentation,OpenAlex,1.0,8,5,4,0.4444444444444444
virtue,OpenAIRE,virtue,OpenAlex,1.0,7,5,4,0.5
positive feedback,OpenAIRE,positive feedback,OpenAlex,1.0,7,6,4,0.4444444444444444
positive feedback,OpenAlex,positive feedback,OpenAIRE,1.0,6,7,4,0.4444444444444444
infomax,OpenAIRE,infomax,OpenAlex,1.0,7,6,5,0.625
infomax,OpenAlex,infomax,OpenAIRE,1.0,6,7,5,0.625
regularization perspectives on support vector machines,OpenAlex,regularization perspectives on support vector machines,OpenAIRE,1.0,9,8,6,0.5454545454545454
backus–gilbert method,OpenAlex,backus–gilbert method,OpenAIRE,1.0,6,3,3,0.5
virtuality (gaming),OpenAlex,virtuality (gaming),OpenAIRE,1.0,10,7,6,0.5454545454545454
organizational identity,OpenAIRE,organizational identity,OpenAlex,1.0,11,8,8,0.7272727272727273
pessimism,OpenAlex,pessimism,OpenAIRE,1.0,6,3,3,0.5
fluctuating asymmetry,OpenAlex,fluctuating asymmetry,OpenAIRE,1.0,6,5,5,0.8333333333333334
big five personality traits and culture,OpenAIRE,big five personality traits and culture,OpenAlex,1.0,6,5,4,0.5714285714285714
cognitive imitation,OpenAIRE,cognitive imitation,OpenAlex,1.0,7,6,4,0.4444444444444444
perceived organizational support,OpenAlex,perceived organizational support,OpenAIRE,1.0,7,4,4,0.5714285714285714
eclipse,OpenAlex,eclipse,OpenAIRE,1.0,6,3,3,0.5
information literacy,OpenAIRE,information literacy,OpenAlex,1.0,8,5,4,0.4444444444444444
loneliness,OpenAIRE,loneliness,OpenAlex,1.0,8,5,4,0.4444444444444444
intermittency,OpenAIRE,intermittency,OpenAlex,1.0,6,5,4,0.5714285714285714
radiation dose,OpenAIRE,radiation dose,OpenAlex,1.0,10,6,6,0.6
speaker diarisation,OpenAIRE,speaker diarisation,OpenAlex,1.0,7,5,4,0.5
nondeterministic algorithm,OpenAlex,nondeterministic algorithm,OpenAIRE,1.0,9,7,5,0.4545454545454545
homophily,OpenAIRE,homophily,OpenAlex,1.0,6,6,6,1.0
homophily,OpenAlex,homophily,OpenAIRE,1.0,6,6,6,1.0
quantum decoherence,OpenAlex,quantum decoherence,OpenAIRE,1.0,7,3,3,0.4285714285714285
unified medical language system,OpenAIRE,unified medical language system,OpenAlex,1.0,7,8,6,0.6666666666666666
wetting,OpenAlex,wetting,OpenAIRE,1.0,6,6,5,0.7142857142857143
complexity theory and organizations,OpenAlex,complexity theory and organizations,OpenAIRE,1.0,6,5,4,0.5714285714285714
complexity management,OpenAlex,complexity management,OpenAIRE,1.0,6,3,3,0.5
locality-sensitive hashing,OpenAIRE,locality-sensitive hashing,OpenAlex,1.0,6,4,3,0.4285714285714285
loyalty business model,OpenAIRE,loyalty business model,OpenAlex,1.0,13,7,6,0.4285714285714285
collateral,OpenAIRE,collateral,OpenAlex,1.0,6,4,3,0.4285714285714285
mnemonic,OpenAlex,mnemonic,OpenAIRE,1.0,6,6,4,0.5
algebraic connectivity,OpenAlex,algebraic connectivity,OpenAIRE,1.0,6,3,3,0.5
artifact-centric business process model,OpenAIRE,artifact-centric business process model,OpenAlex,1.0,13,7,7,0.5384615384615384
color difference,OpenAIRE,color difference,OpenAlex,1.0,7,9,5,0.4545454545454545
color difference,OpenAlex,color difference,OpenAIRE,1.0,9,7,5,0.4545454545454545
efferent,OpenAlex,efferent,OpenAIRE,1.0,7,3,3,0.4285714285714285
spectral efficiency,OpenAIRE,spectral efficiency,OpenAlex,1.0,8,4,4,0.5
probabilistic roadmap,OpenAIRE,probabilistic roadmap,OpenAlex,1.0,6,6,4,0.5
monocular deprivation,OpenAlex,monocular deprivation,OpenAIRE,1.0,6,4,3,0.4285714285714285
teaching and learning center,OpenAlex,teaching and learning center,OpenAIRE,1.0,6,7,4,0.4444444444444444
direct-conversion receiver,OpenAlex,direct-conversion receiver,OpenAIRE,1.0,6,3,3,0.5
static routing,OpenAlex,static routing,OpenAIRE,1.0,10,7,5,0.4166666666666667
readability,OpenAIRE,readability,OpenAlex,1.0,6,7,6,0.8571428571428571
readability,OpenAlex,readability,OpenAIRE,1.0,7,6,6,0.8571428571428571
camouflage,OpenAIRE,camouflage,OpenAlex,1.0,6,10,5,0.4545454545454545
drought tolerance,OpenAlex,drought tolerance,OpenAIRE,1.0,6,4,3,0.4285714285714285
organizational justice,OpenAlex,organizational justice,OpenAIRE,1.0,10,5,5,0.5
antiferromagnetism,OpenAlex,antiferromagnetism,OpenAIRE,1.0,8,5,4,0.4444444444444444
hamilton–jacobi–bellman equation,OpenAIRE,hamilton–jacobi–bellman equation,OpenAlex,1.0,6,3,3,0.5
transmitter power output,OpenAlex,transmitter power output,OpenAIRE,1.0,13,9,8,0.5714285714285714
annoyance,OpenAlex,annoyance,OpenAIRE,1.0,7,5,5,0.7142857142857143
eeg-fmri,OpenAIRE,eeg-fmri,OpenAlex,1.0,7,8,5,0.5
polymerization,OpenAlex,polymerization,OpenAIRE,1.0,6,5,4,0.5714285714285714
human multitasking,OpenAIRE,human multitasking,OpenAlex,1.0,9,4,4,0.4444444444444444
snowball sampling,OpenAlex,snowball sampling,OpenAIRE,1.0,6,3,3,0.5
wakefulness,OpenAIRE,wakefulness,OpenAlex,1.0,10,5,5,0.5
newspaper,OpenAlex,newspaper,OpenAIRE,1.0,13,10,9,0.6428571428571429
eavesdropping,OpenAIRE,eavesdropping,OpenAlex,1.0,7,9,7,0.7777777777777778
eavesdropping,OpenAlex,eavesdropping,OpenAIRE,1.0,9,7,7,0.7777777777777778
manifesto,OpenAlex,manifesto,OpenAIRE,1.0,7,6,6,0.8571428571428571
stroop effect,OpenAIRE,stroop effect,OpenAlex,1.0,12,8,8,0.6666666666666666
stroop effect,OpenAlex,stroop effect,OpenAIRE,1.0,8,12,8,0.6666666666666666
democratization,OpenAIRE,democratization,OpenAlex,1.0,7,6,4,0.4444444444444444
democratization,OpenAlex,democratization,OpenAIRE,1.0,6,7,4,0.4444444444444444
